idn,akz,bbg,standort,signatur_g,signatur_a,titel,stuecktitel,umfang,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,einrichtung,exemplar
106686554X,L-1520-315323825,Aaf,DBSM/M/Klemm,"III 6, 15","III 6, 15","OPERA DIVI CAE||CILII CYPRIANI EPISCOPI CARTHAGI-||nensis, ab innumeris mendis repurgata...|| Atqz hæc omnia no||bis præstitit ingen||ti labore suo|| ", : ,"[12] Bl., 515 S., [15 statt 16] Bl.",,,,,,,,,,1,02
1000069990,L-1535-169968472,Aal,DBSM/M/Klemm,"III 6, 15 c","III 6, 15 c","C[aii] Plinii Secvndi|| Historia mvndi, denvo emendata (Historiae naturalis libri XXXVII),|| non pavcis locis ex diligenti ad pervetvstat et|| optimae", : ,"[18] Bl., 671 S., [92] Bl.",,,,,,,,"Zeitgenöss. Einband, vermutl. Ende 19. Jh. umgefälscht im Stil d. ""Lyoneser Bde"" d. 16. Jh.",,1,02
995369925,L-1551-159354684,Aal,DBSM/M/Klemm,"III 6, 15 d","III 6, 15 d","MORIAE ENCOMI||VM, ID EST, STVLTICIAE LAV||datio, ludicra declamatione tractata|| per DES[iderium] ERASMVM Rote||rodamum, cum quibusdam alijs : ", : ,"499 S., [6] Bl.",,,,,,,,,,1,02
100077130X,L-1534-171135792,Aal,DBSM/M/Klemm,"III 6, 15 f","III 6, 15 f",Gabriae Graeci Fabellae tres & guadraginta : , : ,,,,,,,,,,,1,02
1066678316,L-1537-315066954,Aaf,DBSM/M/Klemm,"III 6, 15 h","III 6, 15 h",DE NATVRA STIR||PIVM LIBRI TRES...|| Cum Indice ...|| copiosissimo.|| : , : ,"[46] Bl., 666 S.",,,,,,,,,,1,02
1248752589,L-9999-756478634,Qd,DBSM/M/Klemm,"III 6, 15a","III 6, 15a",Sammelband : , : ,Band mit einem angebundenen Werk,,,,,,,,"Einbd. von Adolar Baldershain, Leipzig nach 1531",,1,02
1002109876,L-1533-176474358,Aal,DBSM/M/Klemm,"III 6, 15b","III 6, 15b",Omnia qvam antehac emendatiora annotationes Des[iderii] Erasmi [Roterodami] et [Iohannis Baptistae] Egnatij cognitu dignae : , : ,"[22] Bl., 786 S., [1 leeres u. 42] Bl.",,,,,,,,Zeitgen. Halbldrband m. Blinddr.,,1,02
100152828X,L-1551-175065330,Aal,DBSM/M/Klemm,"III 6, 15d","III 6, 15d",De morte Claudij Cesaris cum scholijs Beati Rhenani : , : ,,,,,,,,,,,1,02
1002180104,L-1551-176762302,Aal,DBSM/M/Klemm,"III 6, 15d","III 6, 15d","De laudibus calvitij, Joanne Phrea Birtanno interprete, cum scholijs Beati Rhenani : ", : ,,,,,,,,,,,1,02
993863388,L-1534-153917210,Aal,DBSM/M/Klemm,"III 6, 15f","III 6, 15f","AESOPI PHRYGIS|| FABELLAE GRAECE ET LA-||tine, cum alijs opusculis [Aesopi uita à Maximo Planude composita. Gabriae Graeci fabellae tres & quadraginta", : ,363 S. mit Holzschn. -Init. u. Dr. -Sign.,,,,,,,,Mit hs. Eintr. - Titelbl. beschädigt,,1,02
995883831,L-1534-161289894,Aal,DBSM/M/Klemm,"III 6, 15f","III 6, 15f","Ex exercitamentis de fabula, tum de formicis & cicadis : ", : ,,,,,,,,,,,1,02
1000043290,L-1534-169918203,Aal,DBSM/M/Klemm,"III 6, 15f","III 6, 15f",Aesopi vita : , : ,,,,,,,,,,,1,02
99480251X,L-1549-157863611,Aal,DBSM/M/Klemm,"III 6, 15g","III 6, 15g",DIONYSII ALEXAN||DRI F HALICARNASSEN|| ANTIQVITATVM SIVE ORIGINVM|| Romanarum Libri X : Sigismundo|| Gelenio interprete|| Addidimus Vndecimum ex uersi, : ,"Titelbl. m. Dr.-Sign., [23] Bl., 518 S.",,,,,,,,,,1,02
996432159,L-1549-162141661,Aal,DBSM/M/Klemm,"III 6, 15g","III 6, 15g",Chronologia sive temporum supputatio in XI. Dionysii Halicarnassei libros Antiquitatum Romanarum : , : ,,,,,,,,,,,1,02
1066962642,L-1528-315492996,Aaf,DBSM/M/Klemm,"III 6, 16","III 6, 16","OPERA|| Q. SEPTIMII FLOREN-||TIS TERTVLLIANI INTER LATINOS ECCLESIAE|| scriptores primi, sine quoru lectione nullum diem intermittebat olim di/||uus C", : ,"[10] Bl., 692 S., [12] Bl.",,,,,,,,,,1,01
1066962197,L-1519-315492597,Aaf,DBSM/M/Klemm,"III 6, 17","III 6, 17","DE ORIGI||NE GVELPHORVM, ET|| GIBELLINORVM, QVI||BVS OLIM GERMANIA,|| NVNC ITALIA EXAR||DET, LIBELLVS|| ERVDITVS.|| In quo ostenditur, quantum hac|| i", : ,9[=6] Bl.,,,,,,,,,,1,02
993882870,L-1520-15394689X,Aal,DBSM/M/Klemm,"III 6, 18","III 6, 18","ALEXAN||DRI APHRODISEI, SVPER|| nonullis Physicis quaestio||nibus Solutionum|| Liber|| : ITEM|| Plutarchi Cheronei Ama-||toriae narrationes|| Angelo P", : ,[40] Bl.,,,,,,,,Mit hs. Eintr.,,1,02
1000071774,L-1520-169970418,Aal,DBSM/M/Klemm,"III 6, 18","III 6, 18",Amatoriae narrationes : , : ,,,,,,,,,,,1,02
999957643,L-1521-169770265,Aal,DBSM/M/Klemm,"III 6, 18 a","III 6, 18 a","Cornucopiae sive linguae latinae commentarii, denuo diligentissime recogniti, atque ex archetypo emendati : ", : ,"78 Bl. Index, 1436 Sp., [1]  Bl.",,,,,,,,"Titelbordüre v. Hans Hermann, Kopie nach Hans Holbein, Bord. um Zwischentit., Holzschn. Initialen u. Druckersignet am Schluß. - Zeitgen. Blinddruckeinband",,1,02
1066960356,L-1527-315490845,Aaf,DBSM/M/Klemm,"III 6, 19","III 6, 19",Das @der miszuer=||stand D. Martin Luthers/ vff die ewig=||bstendige wort/ Das ist mein leib/|| nit beston mag.|| Die ander billiche ant/||wort Joanni, : ,[73] Bl.,,,,,,,,,,1,02
1000078248,L-1533-169972178,Aal,DBSM/M/Klemm,"III 6, 20","III 6, 20","PLUTARCHU|| PARALLĒLA EN BIOIS ELLĒ||NŌNTE KAI RŌMAIŌN|| PLVTARCHI QVAE VOCANTVR PARAL||lela: hoc est, uitae illustrium uirorum graeci nominis ac||lat", : ,Titelbl.,,,,,,,,,,1,02
1066960089,L-1519-315490616,Aaf,DBSM/M/Klemm,"III 6, 21","III 6, 21",Modus eligendi|| Creandi in coronandi Imperator? cu|| forma iuram?ti necnń tituli omnium|| Regu Patriarcharu & Car.|| : , : ,[4] Bl.,,,,,,,,,,1,02
1066941599,L-1522-315469250,Aaf,DBSM/M/Klemm,"III 6, 22","III 6, 22",Der @Ewangelisch burger.|| : , : ,[12] Bl.,,,,,,,,,,1,02
1066958599,L-1522-315489200,Aaf,DBSM/M/Klemm,"III 6, 25","III 6, 25","DE VOTIS|| MONA/||STICIS, MARTINI|| LVTHERI IV/||DICIVM.|| : ", : ,[67] Bl.,,,,,,,,,,1,02
1066959501,L-1530-315490063,Aaf,DBSM/M/Klemm,"III 6, 26","III 6, 26","VRBANI|| GRAMMATICAE INSTITV||tiones, Graecae, nunc denuo summa di||ligentia excussae, & à mendis|| ... uindicatae.|| ...||(AVREA CARMINA PYTHA||GORAE", : ,"[4], 215, [1] Bl.",,,,,,,,,,1,02
994041403,L-1544-154354929,Aal,DBSM/M/Klemm,"III 6, 27","III 6, 27",Scholia in septem Euripidis tragoedias ex antiquis exemplarib. collecta : , : ,,,,,,,,,,,1,02
1066861765,L-1540-315320400,Aaf,DBSM/M/Klemm,"III 6, 27","III 6, 27","DIVI CAECILII CY=||PRIANI EPISCOPI CARTHAGINENSIS ET|| martyris opera iam quartum accuratiori uigilantia à men||dis repurgata,per DES.ERASMVM ROTEROD.", : ,"[14] Bl., 527 S., [14] Bl.",,,,,,,,,,1,02
995417059,L-1544-159504325,Afl,DBSM/M/Klemm,"III 6, 27 a","III 6, 27 a",Euripidoy|| Tragōdiai|| ok||tōkaideka|| ekabē,[1] : ,[436] Bl.,,,,,,,,,,1,02
995434395,L-1544-15952167X,Afl,DBSM/M/Klemm,"III 6, 27 a","III 6, 27 a",Euripidoy|| Tragōdiai|| ok||tōkaideka|| ekabē,[2] : ,"[4] Bl., 580 S.",,,,,,,,,,1,02
997624930,L-1536-164449248,Aal,DBSM/M/Klemm,"III 6, 27 b","III 6, 27 b","D. Joannis Chryso||stomi Enarrationes, partim antehac, par||tim nunc primum traductae  : ", : ,"Titelbl., S. [513] - 1208, [1]",,,,,,,,"Zeitgen. Kalbledereinbd m. Blinddruck, stark restauriert; alte Deckelvorsätze aus Pergament mit got. Buchschrift ca 14./15. Jh.",,1,02
999907077,L-1536-169681939,Aal,DBSM/M/Klemm,"III 6, 27 b","III 6, 27 b",Diui Pauli epistolae : , : ,,,,,,,,,,,1,02
99713237X,L-1557-163414513,Aal,DBSM/M/Klemm,"III 6, 27 c","III 6, 27 c","Herodotu lo-||goi ennea, hoiper epi-||kaluntai musai : Ad haec, ... Georgii Gemisti, qvi et Pletho|| dicitur, de ijs quae post pugnam ad Manti-||neam ", : ,"[10] Bl., 310 S., [1] Bl.",,,,,,,,,,1,02
996432566,L-1556-162142099,Aal,DBSM/M/Klemm,"III 6, 27 d","III 6, 27 d",Chronologia sive temporum supputatio in omnem Romanam historiam Titi Livii : , : ,,,,,,,,,,,1,02
998780650,L-1556-166924229,Afl,DBSM/M/Klemm,"III 6, 27 d","III 6, 27 d",[T[iti] Livii Patavini Historiarum ab urbe condita libri],[2]. : Decadis tertiae liber I - X,503 S.,,,,,,,,"Titelblatt fehlt. - Schweinsldreinbd. mit HC u. 1552 sign. Blinddruckstempel aus der Werkstatt  von Hans Cantzler, Wittenberg. - Auf d. Vorderdeckeln Vorbesitzermonogramm A W 1556. - M. zeitgen. hs. Vorbesitzereintrag ""Christophori Aichingeri Riedensis est""",,1,02
998780723,L-1556-16692430X,Afl,DBSM/M/Klemm,"III 6, 27 d","III 6, 27 d",[T[iti] Livii Patavini Historiarum ab urbe condita libri],[3]. : Decadis quartae liber I - X,435 S.,,,,,,,,"Titelblatt fehlt. - Schweinsldreinbd. mit HC u. 1552 sign. Blinddruckstempel aus der Werkstatt  von Hans Cantzler, Wittenberg. - Auf d. Vorderdeckeln Vorbesitzermonogramm A W 1556. - M. zeitgen. hs. Vorbesitzereintrag ""Christophori Aichingeri Riedensis est"". - Johann Georg Hoffmann 1741 bzw. 1742, Dresden (?)",,1,02
998780944,L-1556-166924490,Afl,DBSM/M/Klemm,"III 6, 27 d","III 6, 27 d",[T[iti] Livii Patavini Historiarum ab urbe condita libri],[4]. : Decadis quintae liber I - V,283 S.,,,,,,,,,,1,02
1002374065,L-1540-17709835X,Aal,DBSM/M/Klemm,"III 6, 27e","III 6, 27e","Thukydidēs me-||ta scholiōn palaiōn, kai pany ōphelimōn,||  ... : ", : ,"225, 178 [vielm. 128] S.",,,,,,,,Mit hs. Eintr.;  [2] Bl. am Schluß mit D. fehlen,,1,02
1066957924,L-1557-315488565,Aaf,DBSM/M/Klemm,"III 6, 28","III 6, 28","L. ANNAEI SENECAE|| Philosophi Stoicorum omnium acutissi-||mi opera quae extant omnia, Coelii Secun||di Curionis uigilantissima cura castigata,|| & in", : ,"[8] Bl., 761 [=759], [1] S., [7] Bl.",,,,,,,,,,1,02
1066871612,L-1560-315329416,Aaf,DBSM/M/Klemm,"III 6, 29","III 6, 29","D.EPIPHANII EPI/||scopi Constantiae Cypri, contra|| octoaginta haereses opus, Panarium, siue|| Arcula, aut Capsula Medica appellatum,|| continens libr", : ,"[1 statt 6] Bl., 590 S., [8] Bl.",,,,,,,,,,1,02
1155441567,L-1549-441874363,Qd,DBSM/M/Klemm,"III 6, 29 a","III 6, 29 a",Druckwerk des 16. Jahrhunderts mit einem bei der Restaurierung teilweise abgenommenen Einband aus der Makulatur anderer Druckwerke : , : ,,,,,,,,,,,1,02
1066848572,L-1533-315307676,Aaf,DBSM/M/Klemm,"III 6, 30","III 6, 30","DE STV||DIO LITERARVM RECTE ET|| COMMODE INSTITVENDO, AD IN=||uictissimum, & potentissimum principem : ", : ,"[1] Bl., 248 S., [1] Bl.",,,,,,,,,,1,02
1066963002,L-1534-315493275,Aaf,DBSM/M/Klemm,"III 6, 31","III 6, 31","P. VERGILII|| MARONIS|| BVCOLICORVM, GEORGICO=||RVM, ET AENEIDOS.|| Cum accurata simul & fideli Seruij|| Mauri Honorati expositione,|| PARS PRIMA.|| :", : ,"[4] Bl., 775, [1] S.",,,,,,,,,,1,02
1066849153,L-1540-315308206,Aaf,DBSM/M/Klemm,"III 6, 32","III 6, 32",DICTIONARIVM|| LATINAE LINGVAE : , : ,[533] Bl.,,,,,,,,,,1,02
1000202720,L-1538-170205894,Aal,DBSM/M/Klemm,"III 6, 32a","III 6, 32a","Clavdii Ptolemaei Magnae constructionis, id est perfectae coelestium motuum pertractationis, lib[ri] XIII : ", : ,"Titelbl., 327 S.",,,,,,,,Es fehlen die [7] Bl,,1,02
1002030188,L-1539-176023844,Aal,DBSM/M/Klemm,"III 6, 32b","III 6, 32b","Strabonis|| Geographicorvm|| Lib. XVII|| Olim, ut putatur, à Guarino Veronensi ac Gre=||rio Trifernate Latinitate donati, iam denuo à|| Conrado Heresb", : ,"Titelbl. m. Holzschn.-Bordüre u. Dr.-Sign., [43] Bl., 549 S.",,,,,,,,"Index unvollst., bricht bei Buchstaben I ab",,1,02
1066963029,L-1538-315493291,Aaf,DBSM/M/Klemm,"III 6, 33","III 6, 33","IOANNIS|| LODOVICI VIVIS VALEN-||TINI DECLAMATIONES SEX.|| SYLLANAE QVINQVE.|| SEXTA, qua respondet Parieti|| palmato Quintiliani.|| EIVSDEM ... DE|| ", : ,"[8] Bl., 315. [1] S., [18] Bl.",,,,,,,,,,1,02
1066964424,L-1538-315494654,Aaf,DBSM/M/Klemm,"III 6, 33 a","III 6, 33 a","LEXIKON|| BARINU PHABO||RINU KAMERTOS TU TES NUKAIRIAS|| EPISKOPU, TO MEGA KAI PANY OPHELIMON,|| : ", : ,"[4] Bl., 1900 Sp., [106] Bl.",,,,,,,,,,1,02
995382972,L-1543-159380235,Aal,DBSM/M/Klemm,"III 6, 33 b","III 6, 33 b","D. Epiphanii Epi||scopi Constantiae Cypri, contra octoaginta [sic!] haereses|| opvs, panarivm, sive arcvla, avt ca||psula Medica appellatum continens ", : ,"[6] Bl., 624 S., [8] Bl.",,,,,,,,,,1,02
1066959285,L-1543-315489871,Aaf,DBSM/M/Klemm,"III 6, 34","III 6, 34",DEn @Nieuwen Herbarius/|| dat is/ dboeck vanden cruy=||den/ int welcke met groote neersti=||cheyt bescreuen is niet alleen die gantse historie ...|| v, : ,"xvij [statt xviij], [261] Bl.",,,,,,,,,,1,02
1002740533,L-1553-177912766,Aal,DBSM/M/Klemm,"III 6, 34a","III 6, 34a",In dominicam precem commentariolum : , : ,,,,,,,,,,,1,02
1002740738,L-1553-177913002,Aal,DBSM/M/Klemm,"III 6, 34a","III 6, 34a",Polydori Vergilii|| Vrbinatis de rerum inuen=||toribus libri octo : eiusdem in dominicam precem|| commentariolum, : ,"[24] Bl., 575 S.",,,,,,,,Zeitgen. Schweinsledereinband m. Blinddruckrolle Maria-David-Jesaias-Paulus,,1,02
1000079600,L-1549-169972550,Aal,DBSM/M/Klemm,"III 6, 34b","III 6, 34b",Plutarchi Chero||nei Graecorum Romanorum-||que illustrium vitae||... : , : ,"[24] Bl., 392 Bl.",,,,,,,,"Zeitgen. Schweinsldrbd m. Blinddr., 1 Rolle dat. 1541. - Vorbes.: Gottfried Arlt, Niederseifersdorf, 1780",,1,02
1003588670,L-1551-180257552,Afl,DBSM/M/Klemm,"III 6, 34c","III 6, 34c","Xenophontis ... opera, quae quidem Graece extant, omnia, iam partin olim, partim nunc primum ... in latinam linguam conversa atque nunc postremum",(P. 1) : ,"[12] Bl., 819 S.",,,,,,,,Zeitgen. Einbd m. Rolle (Renaissance-Köpfe),,1,02
1066959897,L-1543-315490411,Aaf,DBSM/M/Klemm,"III 6, 35","III 6, 35",MARCELLI : , : ,"[56] Bl., 494 S., [1] Bl.",,,,,,,,,,1,02
1066964203,L-1543-315494433,Aaf,DBSM/M/Klemm,"III 6, 36","III 6, 36",VOn der waren|| Christenlichen/ vñ erdach=||ten Entchristische? Kirch?/ der? Haubt|| Statthalter/ Gwalt vnd Schlüssel. Auch was|| ein K#[ae]tzer/ rech, : ,[13] Bl.,,,,,,,,,,1,02
1003299857,L-1538-179398717,Aal,DBSM/M/Klemm,"III 6, 36a","III 6, 36a","EN DAMVS LECTOR|| CONCILIA||TIONEM SACRAE SCRIPTVRAE|| & Patrum, iam denuo reuisam & auctam, ...|| : ", : ,"[24] Bl. Vorrede u. Index, 815 S.",,,,,,,,,,1,02
997291877,L-1551-163598045,Afl,DBSM/M/Klemm,"III 6, 37","III 6, 37","Poetarvm Omnivm Secv-||lorvm Longe Principis|| HOMERI,|| Omnia qvae qvi||dem extant opera graece,|| Adiecta versione latina ad verbvm,|| ...",[1.] : [Ilias],"[6] Bl., 292 S.",,,,,,,,,,1,02
997291915,L-1551-163598088,Afl,DBSM/M/Klemm,"III 6, 37","III 6, 37","Poetarvm Omnivm Secv-||lorvm Longe Principis|| HOMERI,|| Omnia qvae qvi||dem extant opera graece,|| Adiecta versione latina ad verbvm,|| ...",[2.] : Odyssea,"[4] Bl., 317 S.",,,,,,,,,,1,02
1000072444,L-1551-169971058,Aal,DBSM/M/Klemm,"III 6, 37","III 6, 37",Vita Homeri : , : ,,,,,,,,,,,1,02
997291915,L-1551-163598789,Afl,DBSM/M/Klemm,"III 6, 37 a","III 6, 37 a","Poetarvm Omnivm Secv-||lorvm Longe Principis|| HOMERI,|| Omnia qvae qvi||dem extant opera graece,|| Adiecta versione latina ad verbvm,|| ...",[2.] : Odyssea,"[4] Bl., 317 S.",,,,,,,,"Zeitgen. Schweinsldreinband m. Blinddruck: Rolle Auferstehung-Isaaks Opfer-Christi Taufe [=Haebler. II, S. 144. 1558. Rolle Nr. 2. Vorbesitzermonogr. auf. d.V.-Deckel: M.I.Q.R. 1557]",,1,03
99729261X,L-1553-16359869X,Afl,DBSM/M/Klemm,"III 6, 37a","III 6, 37a","Poetarvm Omnivm Secv-||lorvm Longe Principis|| HOMERI,|| Omnia qvae qvi||dem extant opera graece,|| Adiecta versione latina ad verbvm,|| ...",[1.] : [Ilias],"[8] Bl., 292 S.",,,,,,,,"Zeitgen. Schweinsldreinband m. Blinddruck: Rolle Auferstehung-Isaaks Opfer-Christi Taufe [=Haebler. II, S. 144. 1558. Rolle Nr. 2. Vorbesitzermonogr. auf. d.V.-Deckel: M.I.Q.R. 1557]",,1,02
1000072495,L-1551-169971120,Aal,DBSM/M/Klemm,"III 6, 37a","III 6, 37a",Vita Homeri : , : ,,,,,,,,,,,1,02
1001169433,L-1553-173762050,Afl,DBSM/M/Klemm,"III 6, 37a","III 6, 37a","Poetarvm Omnivm Secv-||lorvm Longe Principis|| HOMERI,|| Omnia qvae qvi||dem extant opera graece,|| Adiecta versione latina ad verbvm,|| ...",[2.] : Odyssea,"[4] Bl., 317 S.",,,,,,,,"Zeitgen. Schweinsldreinband m. Blinddruck: Rolle Auferstehung-Isaaks Opfer-Christi Taufe [=Haebler. II, S. 144. 1558. Rolle Nr. 2. Vorbesitzermonogr. auf. d.V.-Deckel: M.I.Q.R. 1557]",,1,02
1066963789,L-1552-315493992,Aaf,DBSM/M/Klemm,"III 6, 38","III 6, 38",Chronicorum summa : , : ,"45, [1] S., [1] Bl.",,,,,,,,,,1,02
995360138,L-1555-159344743,Aal,DBSM/M/Klemm,"III 6, 40","III 6, 40","DE CONSCRI||BENDIS EPISTOLIS,|| DES.[iderii] ERASIMO RO||terodami opus.|| : ", : ,"514 S., 1 leer. Bl.",,,,,,,,,,1,02
1000376133,L-1555-170542408,Aal,DBSM/M/Klemm,"III 6, 40","III 6, 40",Methodus conscribendi epistolas autore Christophoro Hegendorphino : [Epitome], : ,,,,,,,,,,,1,02
1002919940,L-1555-17842868X,Aal,DBSM/M/Klemm,"III 6, 40","III 6, 40","Ioannis Ludovici Vivis de conscribendis epistolis, ad Idiaqueum à secretis Caroli V. : ", : ,,,,,,,,,,,1,02
1002919827,L-1555-178428493,Afl,DBSM/M/Klemm,"III 6, 42","III 6, 42","IO. LO-||DOVICI VI-||VIS VALENTINI OPE-||RA, IN DVOS DISTINCTA TO-||MOS",1 : ,"Titelbl. m. Dr.-Sign. [31] Bl., 687 S. [vielm. 675] S. = Sign. a6 - z6, H6 - Z6, aa6 - ii6",,,,,,,,,,1,02
1002778123,L-1560-178157546,Aal,DBSM/M/Klemm,"III 6, 43","III 6, 43","IN EPISTO-||LAM S. Pavli Apo-||STOLI AD ROM : D. PETRI||MARTYRIS Vermilij Florentini ... cōmentarij doctis-||simi, cum tractatione perutili rerum & lo", : ,"Titelbl. m. Drucker-Sign., [23] Bl. m. Holzschn.-Initialen, 1471 S.",,,,,,,,,,1,02
996355340,L-1560-162039808,Aal,DBSM/M/Klemm,"III 6, 44","III 6, 44","LEXIKON|| SIVE|| DICTIONA-||RIVM GRAECOLA-||tinum postremo nunc,post om-||nia Graecae linguae commentaria, dictio||naria & Thesauros, noua insuper plu", : ,[708] Bl.,,,,,,,,,,1,02
993976670,L-1550-154117307,Afl,DBSM/M/Klemm,"III 6, 45","III 6, 45","ARISTOTELIS|| SVMMI SEMPER PHILOSOPHI, ...|| opera quaecunq hactenus extinterung omnia: quae quidem ut antea|| integris aliquot libris supra priores a",(1) : ,"[8] Bl., 572 S.",,,,,,,,Bd. 1-2 in einem Band,,1,02
993976697,L-1550-154117374,Afl,DBSM/M/Klemm,"III 6, 45","III 6, 45","ARISTOTELIS|| SVMMI SEMPER PHILOSOPHI, ...|| opera quaecunq hactenus extinterung omnia: quae quidem ut antea|| integris aliquot libris supra priores a",2. : ,"Titelbl., 425, [1] S.",,,,,,,,Bd. 1-2 in einem Band,k,1,02
1068927240,L-1513-320046397,Aa,DBSM/M/Klemm,"III 6, 48 - Fragm.","III 6, 48 - Fragm.",[Missale Upsalense] : , : ,"[10], CCXXIX Bl.",,,,,,,,,,1,01
1066964181,L-1542-315494409,Aaf,DBSM/M/Klemm,"III 7, 1","III 7, 1",Warhafftige vnnd er=||schröckliche Newe zeytung|| in Schlesien geschehen in disem 42. Jar/|| am tag Egidij/ Von unerh#[oe]rten|| Hewschrecken/ was sie, : ,[3] Bl.,,,,,,,,,,1,02
1066956596,L-1555-315487259,Aaf,DBSM/M/Klemm,"III 7, 2","III 7, 2",Practica Vnd Process|| der Gerichtsleuffte/|| nach dem brauch Sechsischer|| Landart/ aus dem gemeinen Bepstlichen/|| Keiserlichen/ vnd Sechsischen|| R, : ,"[456] Bl., [2] gef.Bl.",,,,,,,,,,1,02
1066847134,L-1556-315306424,AaB,DBSM/M/Klemm,"III 7, 3","III 7, 3",Chronica|| Von den Antiquiteten des Keiser=||lichen Stiffts|| der Römische Burg vnd Stadt Mars=||burg|| an der Salah bey Türingen...|| in zweien Büche, : ,[146] Bl.,,,,,,,,,,1,02
1066959625,L-1557-315490152,Aaf,DBSM/M/Klemm,"III 7, 4","III 7, 4",Sechsisch Weichbild|| Lehenrecht|| vnd|| Remissorium/| Auffs new an vielen orten// in Texten|| Glossen|| vnd|| derselben allegaten|| aus den warhaffti, : ,"[6], CLXI, [1], CXXI, [129] Bl.",,,,,,,,,,1,02
1066870896,L-1540-315328770,Aaf,DBSM/M/Klemm,"III 8, 1","III 8, 1","Kirchen Ordnung|| im Churfurstenthum der Marcken zu Brandemburg, wie man sich beide mit der Leer vnd Ceremonien halten sol : ", : ,[287] Bl.,,,,,,,,,,1,02
1066761140,L-1541-315183861,Aaf,DBSM/M/Klemm,"III 8, 2","III 8, 2",Der @spruch s. Pau=||li. j. Timoth. ij.|| Sie wird selig durch Kinder zeugen...|| Ausgelegt durch.|| D. Casper Creutziger.|| ... : , : ,[16] Bl.,,,,,,,,,,1,02
1066873054,L-1542-315330813,Aaf,DBSM/M/Klemm,"III 8, 3","III 8, 3",Kirchen Ordnung|| im Churfurstenthum der Marcken : , : ,[286] Bl.,,,,,,,,,,1,02
1066838550,L-1939-315298626,Aaf,DBSM/M/Klemm,"III 9, 1","III 9, 1",Beschribung vnd Geschicht deß// Meylandischen kriegsz/ der vom ein vnd zwentzigsten : , : ,"[4], LVI Bl.",,,,,,,,,,1,02
1138241385,L-9999-414746600,Qd,DBSM/M/Klemm,"III 10, 1","III 10, 1",Sammelband : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
100048369X,L-1539-170700631,Aal,DBSM/M/Klemm,"III 11 D, 1","III 11 D, 1","Wie man die falschen|| Propheten erkennen ia greif-||fen mag, Ein predig, zu Mynden jnn|| Westphalen gethan, durch|| : ", : ,[36] statt [40] Bl. Sign.: A - J4,,,,,,,,,,1,02
100048369X,L-1539-170700836,Aal,DBSM/M/Klemm,"III 11 D, 1 a","III 11 D, 1 a","Wie man die falschen|| Propheten erkennen ia greif-||fen mag, Ein predig, zu Mynden jnn|| Westphalen gethan, durch|| : ", : ,[36] statt [40] Bl. Sign.: A - J4,,,,,,,,"Titelbl. fehlt, Aufn. erg. nach III: 11 D, 1 u. W. Brandes, Bibliogr. d. niedersächs. Frühdr., 1960, Nr.; 2. Ex. zu III: 11 D, 1",,1,03
1066877033,L-1557-315334738,Aaf,DBSM/M/Klemm,"III 11, 1","III 11, 1","Epicedia in obitvm illvstrissimi principis Hermanni Lvdouici, Palatini Rheni, Bauaria Ducis, Comitis Simerensis, & SpΣheimensis, & aliorum, qui simul ", : ,[4] Bl.,,,,,,,,hs. Korrekturen u. Unterstreichungen,,1,02
1066941653,L-1523-315469307,Aaf,DBSM/M/Klemm,"III 12, 1","III 12, 1",Wie eyn Christli=||che fraw des adels|| in Beiern durch ihren/ in Got=||licher schrifft/ wolgegrundten||Sendtbrieffe/ die hohenschull|| zu Jngolstat/ , : ,[8] Bl.,,,,,,,,,,1,02
1066957541,L-1523-315488174,Aaf,DBSM/M/Klemm,"III 12, 2","III 12, 2",Ausz legunge des|| Euangelij an des|| Newen Jares Tag. Luce|| am andern.|| Martinus|| Luther.|| : , : ,[8] Bl.,,,,,,,,,,1,02
1066957991,L-1519-315488638,Aaf,DBSM/M/Klemm,"III 12, 3","III 12, 3",Resolutiones Lu=||theriane super Propositioni||bus suis Lipsie|| disputatis.|| : , : ,[26] Bl.,,,,,,,,,,1,02
1066880867,L-1520-315338350,Aaf,DBSM/M/Klemm,"III 13, 1","III 13, 1",Phisionomia magistri Michaelis scoti : , : ,[48] Bl.,,,,,,,,,,1,02
1132654785,L-1545-406971099,Af,DBSM/M/Klemm,"III 14, 1","III 14, 1","Clementis papae septimi, extrauagans constitutio contra clericos non incedentes in habitu & tonsura una cum mirifico apparatu excellentissimi domini I",2. : Repertorium mirifici apparatvs excellent. Do. Ioannis Antonii de Nigris civitatis Campaniae,[9] Bl. (nur Index),,,,,,,,in Wappenschild der Titelbordüre wurde mit Tinte eine Zeichnung eingefügt,,1,02
1066678340,L-1506-315066989,Aaf,DBSM/M/Klemm,"III 15, 1","III 15, 1",Lectvra fratris Pavli Scriptoris ordinis Minorvm de observantia qvam edidit declarando svbtilissimas Doctoris Svbtilis sententias circa Magistrvm in p, : ,"149, [11] Bl.",,,,,,,,,,1,02
1066940827,L-1510-315468580,Aaf,DBSM/M/Klemm,"III 17, 1","III 17, 1",Pauli Cortesii protonotarii apostolici In libros cardinalatu ad Iulium secundum pont. max. prooemium : , : ,"[9] Bl., CCXXXVII, [16] Bl.",,,,,,,,,,1,02
