idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
994118902,L-1700-154526746,Aal,DBSM/F/Klemm,Af 273,Af 273,1700,Catalogus variorum et insignium librorum in omni studiorum genere praecipu`e medic. & philosoph. quos ... : , : ,,,,,,,,,,,1,02
994147031,L-1702-15462425X,Afl,DBSM/F/Klemm,Od 161,Od 161,1702,Bibliotheca Bentesiana,1 : ,,,,,,,,,,,1,02
994147090,L-1702-154624330,Afl,DBSM/F/Klemm,Od 161,Od 161,1702,Bibliotheca Bentesiana,2 : ,,,,,,,,,,,1,02
994149689,L-1785-154627038,Hal,DBSM/F/Klemm,Cb 178,Cb 178,1785,Schreibe-Buch : 5. Aug. 1785 - 6. Dec. 1786, : ,,,,,,,,,,,1,02
994159625,L-1820-154655562,Aal,DBSM/F/Klemm,Cb 69,Cb 69,1820,Vorschriften für Stadt- und Landschulen in 30 Blättern : , : ,,,,,,,,,,,1,02
994161018,L-1747-15465714X,Aal,DBSM/F/Klemm,Od 18,Od 18,1747,Catalogo della libreria Capponi o sia de' libri italiani del Alessandro Gregorio Capponi ... : , : ,,,,,,,,,,,1,02
994161417,L-1740-154657603,Aal,DBSM/F/Klemm,Fb 3,Fb 3,1740,"Kurtze, doch nützliche Anleitung von Form- und Stahl-Schneiden, wie Buchstaben, Zierrathe ... in Holtz zu schneiden ... : auch mit vielen darzu dienli", : ,,,,,,,,,,,1,02
994163274,L-1671-154659746,Aal,DBSM/F/Klemm,Ea 161,Ea 161,1671,Zwiefaches bewährtes Recept wider des Todes Furcht... : , : ,,,,,,,,Xerokopie,,,1,02
994188889,L-1772-154684791,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1772,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[1.] : [Brief] an Knauer, Lobenstein [betr. d.] Papierer Paul. Hof, 30.4.1772",,,,,,,,,,,1,02
994188986,L-1715-154684899,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1715,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[2.] : [Kalender-Druckpriv. f.] Bernh. Mich. Müller, Christ. Gottlieb Rößlin u. Joh. Gg Cotta Stuttgt. 16.7.1715",,,,,,,,,,,1,02
994189109,L-1763-154684961,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1763,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[3.] : [Lumpensammel-Ordnung] Stuttgt, 4.5.1763",,,,,,,,,,,1,02
994189346,L-1696-154685178,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1696,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc",[4.] : [Handwerksgebräuche],,,,,,,,,,,1,02
994189435,L-1772-154685267,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1772,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[5.] : [Handwerksgebräuche] in Betref der Handwerks-Mißbräuche ... [Erlaß d.] Senatus [v.] Nürnberg, 30.6.1772]",,,,,,,,,,,1,02
994189583,L-1650-154685429,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1650,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc",[6.] : [Torzoll] Thoraufschlag ... auffzuheben ... [Erlaß d.] Senatus [v. Nürnberg vermutlich] 5. 11.1650,,,,,,,,,,,1,02
994189702,L-1672-154685569,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1672,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[7.] : [[Kleiderordnung] ... Verboten .. der leidige Pracht und Überfluß bey Mann- u. Weibspersonen, so wohl in Kleidungen, ... [Erlaß d.] Senatus [v. Nürnberg vermutlich] 6.7.1672]",,,,,,,,,,,1,02
994189869,L-1760-154685747,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1760,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[8.] : [Feiertagsheiligung] ... wegen d. sündlichen Entheiligung des Sabbaths ... Mandat [d.] Senatus [v.] Nürnberg, 15.11.1760",,,,,,,,,,,1,02
994189966,L-1767-154685860,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1767,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","[9.] : [... Zollabgaben, Erleichterung. [Erlaß d.] Senatus [v.] Nürnberg, 15.12.1767]]",,,,,,,,,,,1,02
994190123,L-1775-154686077,Afl,DBSM/F/Klemm,Sb 198,Sb 198,1775,"Konvolut von 1 orig. Handschreiben, 2 faksim. u. 7 orig. gedruckten Amtserlassen des 17. u. 18. Jh. aus Stuttgart u. vorwiegend aus Nürnberg betr. Buc","10. : [Almosengeben] .. bey den öffentlichen Gottesdiensten ... durch freywillige Gabe des Allmosens, zu erfüllen",,,,,,,,,,,1,02
99419207X,L-1735-15468872X,Aal,DBSM/F/Klemm,Bb 319,Bb 319,1735,"Beschreibung von der Beschaffenheit und Einrichtung einer Papier-Mühle, welche mit teutschen sowohl als holländischen Geschirren versehen ist. - Hs. A", : ,,,,,,,,,,,1,02
994194056,L-1797-154718599,Afl,DBSM/F/Klemm,Af 120,Af 120,1797,Bibliothek des Museums,1. : Die @neuem Schriften von d. Oster- u. Michaeli-Messe [Abt.] D-U 1798,,,,,,,,Zu.-Nr. korr nach ZUgangsbuch,,,1,02
994194161,L-1798-154718688,Aal,DBSM/F/Klemm,Af 120,Af 120,1798,"Catalogue des livres françois, anglois et italiens, du Cabinet de Lecture chez J[ohann] Gottlob Beygang : ", : ,,,,,,,,,,,1,02
994198124,L-1797-154722588,Aal,DBSM/F/Klemm,Ba 684,Ba 684,1797,[Bezug von Schreibmaterial durch die Kämmerei Osterburg/Altmark 1797 - 1805] : , : ,,,,,,,,,,,1,02
994216726,L-1792-154742007,Aal,DBSM/F/Klemm,Af 291,Af 291,1792,Bibliotheca Cubiana : , : ,,,,,,,,,,,1,02
994250576,L-1811-15486997X,Aal,DBSM/F/Klemm,Fb 34/4,Fb 34/4,1811,"Der @Papparbeiter, oder Anleitung in Pappe zu arbeiten : Mit 3 Kupf.", : ,,,,,,,,,,,1,02
994257805,L-1753-154987271,Afl,DBSM/F/Klemm,Ad 74,Ad 74,1753,"Vermischte Beiträge zur Erweiterung der Kenntnis seltener und merkwürdiger Bücher, hrsg. v. Jakob Wilhelm Blaufuß",Bd. (1) : ,,,,,,,,Kupf.-Exlibris f. Joh. Carl Died. Hebich,,,1,02
994257864,L-1753-154987328,Afl,DBSM/F/Klemm,Ad 74,Ad 74,1756,"Vermischte Beiträge zur Erweiterung der Kenntnis seltener und merkwürdiger Bücher, hrsg. v. Jakob Wilhelm Blaufuß",2 : ,,,,,,,,Kupf.-Exlibris f. Joh. Carl Died. Hebich,,,1,02
994261314,L-1739-154991759,Aal,DBSM/F/Klemm,Af 263,Af 263,1739,"Bibliotheca Boerhaaviana sive Catalogus librorum instructissimae bibliothecae viri summi D. Hermanni Boerhaave, dum in vivis esset, A. L. M. phil. & m", : ,,,,,,,,,,,1,02
994268017,L-1818-155002198,Afl,DBSM/F/Klemm,"Cba 7, [1]","Cba 7, [1]",1818,Manuale tipografico del cavaliere Giambattista Bodoni,1 : ,,,,,,,,,,,1,02
99426805X,L-1818-155002228,Afl,DBSM/F/Klemm,"Cba 7, [1]","Cba 7, [1]",1818,Manuale tipografico del cavaliere Giambattista Bodoni,2 : ,,,,,,,,,,,1,02
994270550,L-1798-155005227,Afl,DBSM/F/Klemm,Af 221,Af 221,1798,"Museum Boltenianum sive Catalogus cimeliorum e tribus regnis naturae, quae olim collegerat Joach Frieder Bolten, M. D. per XL annos Proto physicus Ham","P. 2. : Continens Conchylia sive Testacca univalvia, bivalvia & multivalvia",,,,,,,,,,,1,02
994286554,L-1761-155340824,Aal,DBSM/F/Klemm,Kb 5,Kb 5,1761,"Zugabe oder Anhang von der Herold-Mahl- und Reiß-Kunst : worinnen begriffen, was man bey dem Kufperstechen oder in der Etzkunst davon zu wissen nöthig", : ,,,,,,,,,,,1,02
994287313,L-1680-155341928,Aal,DBSM/F/Klemm,"Af 278, [1]","Af 278, [1]",1680,"Catalogus, variorum insignium rarissimorum omnis genere librorum : theolog. juridicorum & miscelaneorum ; welke verkocht sullen werden ten huyse van H", : ,,,,,,,,,,,1,02
994287402,L-1696-155342002,Aal,DBSM/F/Klemm,"Af 278, [2]","Af 278, [2]",1696,"Catalogus variorum insignium rarissimorumque librorum, in omni facultate, materia ac linguis, inter quos extant ... Nedersuitse : welcke verkocht sull", : ,,,,,,,,,,,1,02
994288042,L-1792-155342568,Aal,DBSM/F/Klemm,"Af 189, [11]","Af 189, [11]",1792,Catalogus bibliothecae medicae selectissimae D. Ern. Gottlob Bosii ... : itemque appendix librorum ex omni scientiarum genere praestantissimorum a. d., : ,,,,,,,,,,,1,02
994290829,L-1745-155345567,Aal,DBSM/F/Klemm,Kb 4,Kb 4,1745,De la Manière de graver à l'eau forte et au burin et de la gravure en manière noire : avec la façon de contruire les preses modernes et d'imprimer en , : ,,,,,,,,,,,1,02
99429137X,L-1761-155346164,Aal,DBSM/F/Klemm,Kb 5,Kb 5,1761,Abraham Bossens gründliche Anweisung zur Radier- und Etzkunst : , : ,,,,,,,,,,,1,02
994304129,L-1794-155359479,Aal,DBSM/F/Klemm,Af 220,Af 220,1794,"Bibliotheca Bolteniana sive Catalogus librorum rarissimorum, nitidissime compactorum ex omni genere scientiarum, ... : ", : ,,,,,,,,,,,1,02
994333684,L-1798-155403699,Aal,DBSM/F/Klemm,"Ee 110, [1]","Ee 110, [1]",1798,Verzeichnis musikalischer Werke im Verlage von Breitkopf & Härtel in Leipzig : , : ,,,,,,,,,,,1,02
994334001,L-1788-15540413X,Afl,DBSM/F/Klemm,Ad 31,Ad 31,1788,Notitia historico-litteraria de libris ab artis typographicae inventione usque ad annum MCCCCLXXVIII [P. 2.: ab annno MCCCCLXXX ad annum MD] impressis,1 : ,,,,,,,,,,,1,02
994334079,L-1789-155404202,Afl,DBSM/F/Klemm,Ad 31,Ad 31,1789,Notitia historico-litteraria de libris ab artis typographicae inventione usque ad annum MCCCCLXXVIII [P. 2.: ab annno MCCCCLXXX ad annum MD] impressis,2. : ,,,,,,,,,,,1,02
99433561X,L-1829-155405810,Aal,DBSM/F/Klemm,Ba 821,Ba 821,1829,"Briefe über Papierangelegenheiten, [adressiert an die Hofbuchhandlung Pierer, Altenburg] : ", : ,,,,,,,,,,,1,02
994338309,L-1723-155409115,Aal,DBSM/F/Klemm,Af 288,Af 288,1723,"Illustrissimi et excellentissimi Ludovici Henrici, Comitis Castri-Briennij [Louis Henri de Loménie Comte de Brienne], Ludovici XIV, à Secretis, & ad R", : ,,,,,,,,,,,1,02
994339283,L-1754-155410245,Aal,DBSM/F/Klemm,Af 290,Af 290,1754,"Catalogue des livres provenans de la bibliothèque de feu M. [Claude Gros] de Boze, dont la vente fera indiquée par affiches : ", : ,,,,,,,,,,,1,02
994344708,L-1819-155457195,Aal,DBSM/F/Klemm,"Ee 6, [9]","Ee 6, [9]",1819,Bericht über die Erscheinung meines diesjährigen (1819) Verlags : , : ,,,,,,,,,,,1,02
994344872,L-1795-155457365,Afl,DBSM/F/Klemm,"Af 189, 1799","Af 189, 1799",1795,Bibliothecae Joh[ann] Gottl[ob] Imman[uel] Breitkopf nuper defuncti pars ... publica auctione ...,"Pars 2. : 1799, 5. Aug. Lipsiae",,,,,,,,,,,1,02
994345054,L-1820-15545756X,Aal,DBSM/F/Klemm,"Ee 6, [10]","Ee 6, [10]",1820,"[Geschäftsrundschreiben, betr. das Conversations-Lexicon] von 1. Sept. 1820 : ", : ,,,,,,,,,,,1,02
994346379,L-1784-164001816,Afl,DBSM/F/Klemm,Ja 10,Ja 10,1784,"Versuch, den Ursprung der Spielkarten, die Einführung des Leinenpapieres, und den Anfang der Holzschneidekunst in Europa zu erforschen",1. : Die Spielkarten u. d. Leinenpapier,,,,,,,,,,,1,02
994346379,L-1784-164001824,Afl,DBSM/F/Klemm,Ba 383,Ba 383,1784,"Versuch, den Ursprung der Spielkarten, die Einführung des Leinenpapieres, und den Anfang der Holzschneidekunst in Europa zu erforschen",1. : Die Spielkarten u. d. Leinenpapier,,,,,,,,,,,1,03
994346476,L-1820-155459198,Aal,DBSM/F/Klemm,"Ee 6, [11]","Ee 6, [11]",1820,Neuer und wirklich fertig gewordener Verlag der Buchhandlung Brockhaus in Leipzig im Jahre 1820 : , : ,,,,,,,,,,,1,02
994346557,L-1819-155459309,Aal,DBSM/F/Klemm,"Ee 6, [8]","Ee 6, [8]",1819,Verlags-Catalog von F. A. Brockhaus in Leipzig : (Bis zu Ende 1918) ; Wissenschaftl. geordnet., : ,,,,,,,,,,,1,02
994347057,L-1823-155459775,Aal,DBSM/F/Klemm,"Cba 13, [11-12] (Großformate)","Cba 13, [11-12]",1823,"[Gesamtprobe, Bruchstück, der] Schriftgießerei Breitkopf & Härtel : ", : ,,,,,,,,,,,1,02
994348851,L-1823-155461621,Aal,DBSM/F/Klemm,Großformate,"Cba 101, [1]",1823,[Schriftprobe von Antiqua- und Kursivschriften der Schriftgießerei Heinrich Ludwig Brönner] : , : ,,,,,,,,,,,1,02
994348851,L-1823-15546163X,Aal,DBSM/F/Klemm,Großformate,"Cba 101, [2]",1823,[Schriftprobe von Antiqua- und Kursivschriften der Schriftgießerei Heinrich Ludwig Brönner] : , : ,,,,,,,,,,,1,03
994366906,L-1820-155480715,Afl,DBSM/F/Klemm,Ac 8,Ac 8,1820,Manuel du libraire et de l'amateur de livres,T. 1-4 : ,,,,,,,,,,,1,03
994369271,L-1754-155484257,Aal,DBSM/F/Klemm,Af 258,Af 258,1754,Bibliothecae Brückmannianae [Franz Ernst Brückmann] maxima pars die 7. Aprilis 1755 Wolfenbuttelae publica auctionis lege in aedibus beati possessoris, : ,,,,,,,,,,,1,02
994374313,L-1757-155557300,Aal,DBSM/F/Klemm,Ea 118,Ea 118,1757,"Optica christiana ... Leichenpredigt auf Johann Jacob Schöps, Buchhändler zu Zittau, [6.11.1757] : ", : ,,,,,,,,Xerokopie,,,1,02
994377584,L-1729-155561057,Aal,DBSM/F/Klemm,Cb 18,Cb 18,1729,"Vorschrifft, deutsch und frantsösischer Lauff-Cantsley und Fractur-Schrifften auff die neuweste Manier der lehrbegierigen Jugend zu gutem : ", : ,,,,,,,,,,,1,02
994380194,L-1780-155564358,Aal,DBSM/F/Klemm,"Od 172, [1]","Od 172, [1]",1780,"Verzeichniß der von ... Herrn Buchholz nachgelassenen Sammlung von Kupferstichen, schwarzer Kunst, Holzschnitten und Handzeichnungen, welche den 13. S", : ,,,,,,,,,,,1,02
994385692,L-1830-155570420,Aal,DBSM/F/Klemm,Eb 67,Eb 67,1830,Die @Bildung des Buchhändlers : , : ,,,,1044992719,Qd,,,,,,1,02
994397321,L-1785-161670679,Aal,DBSM/F/Klemm,Fb 2,Fb 2,1785,Die @Kunst des Buchbindens : , : ,,,,,,,,"Autopsie 23.8.2019, 2 gef. Taf. gestempelt",,,1,02
994401558,L-1796-155602640,Aal,DBSM/F/Klemm,Ba 741,Ba 741,1796,Über Bücher - Formate : , : ,,,,,,,,,,,1,02
994401868,L-1810-155603094,Aal,DBSM/F/Klemm,"Be 242, [4]","Be 242, [4]",1810,"[Muster von Al. Dessauer, bei Bewerbung um Concession eingereicht] : ", : ,,,,,,,,,,,1,02
994405227,L-1826-155716441,Aal,DBSM/F/Klemm,Großformate,"Cba 101, [3]",1826,"[Schriftproben] : [4] Bl. Fahnen mit Proben, die zum Teil in der Probe in-8° von 1826 enthalten sind, also evtl. Vorabzüge", : ,,,,,,,,,,,1,02
994419074,L-1790-155730274,Aal,DBSM/F/Klemm,Af 251,Af 251,1790,Pars bibliothecae Camperianae [bibliotheca Camperiana] sive Catalogus librorum maxima parte nitide campatorum quos dum in vivis erat ad usus privatus , : ,,,,,,,,,,,1,02
994419546,L-1799-155731092,Aal,DBSM/F/Klemm,Bd 125,Bd 125,1799,Notice d'un livre imprimé à Bamberg en CID CCCC LXII : , : ,,,,,,,,,,,1,02
994419546,L-1799-15637224X,Aal,DBSM/F/Klemm,Ga 264,Ga 264,1799,Notice d'un livre imprimé à Bamberg en CID CCCC LXII : , : ,,,,,,,,,,,1,03
994425481,L-1666-155915347,Aal,DBSM/F/Klemm,Ea 116,Ea 116,1666,"Jobeum fidei symbolum ... : [Leichenpredigt auf Job Wilhelm Fincelius, Schriftgießer u. Buchhändler zu Wittenberg, +2.1.1666]", : ,,,,,,,,Xerokopie,,,1,02
994425775,L-1696-155915576,Aal,DBSM/F/Klemm,Ea 163,Ea 163,1696,Der @Gerechten Unruhe und Beruhigung ... : , : ,,,,,,,,[Xerokopie],,,1,02
994442696,L-1784-155944193,Aal,DBSM/F/Klemm,Ba 843,Ba 843,1784,"Catalogo delle stampe in rame, in legno ec. e delle varie qualità di carte privilegiate, Le quali si lavorano in Bassano presso la dita di Giuseppe Re", : ,,,,,,,,"Ausz., nur Buntpapiere betr., Xerokopie nach e. Ex. d. Victoria & Albert Museum, London",,,1,02
994451687,L-1783-155954881,Aal,DBSM/F/Klemm,Af 242,Af 242,1783,"Catalogus bonorum librorum ex omni doctrinarum genere, quorum auctio Alteburgi d. 19. Apr. A. O. R. 1784 initium capiet : ", : ,,,,,,,,,,,1,02
994452381,L-1787-155955691,Aal,DBSM/F/Klemm,Af 207,Af 207,1787,"Catalogus librorum, physicam, historiam naturae, rem rusticam et inprimis scientiam medicam spectantium qui d. 25. Junii et seqq. anni 1787 auctionis ", : ,,,,,,,,,,,1,02
994457391,L-1526-155961667,Aal,DBSM/F/Klemm,Cb 27,Cb 27,1526,"Il @modo d'imparare di scrivere lettera mercantescha et ectiam à far la inchoistro, et cognoscer la carta : Con el modo de temperare la penna", : ,,,,,,,,,,,1,02
994459092,L-1598-155963678,Aal,DBSM/F/Klemm,Ac 49,Ac 49,1598,"Catalogus novus autumnalis 1598 : hoc est designatio omnium librorum, qui hoc semestri praeterito vel omnino noui forma, vel loco aut editionibus a pr", : ,,,,,,,,,,,1,02
994484127,L-1696-156026708,Aal,DBSM/F/Klemm,Da 3,Da 3,1696,L' @origine de l'imprimerie de Paris : dissertation historique et critique, : ,,,,,,,,,,,1,02
994485115,L-1732-156027542,Aal,DBSM/F/Klemm,Ea 416,Ea 416,1732,"Charlatanerie der Buchhandlung, welche den Verfall derselben durch Pfuschereyen, Praenumerationes, Auctiones, Nachdrucken, Trödeleyen u.a.m. befördert", : ,,,,,,,,,,,1,02
994492391,L-1830-156047195,Aal,DBSM/F/Klemm,Gba 477,Gba 477,1830,Ceremonies des gages de bataille : , : ,,,,,,,,,,,1,02
994504470,L-1794-163158657,Aa,DBSM/F/Klemm,Da 82,Da 82,1794,Biographie Herrn Joh. Gottlob Immanuel Breitkopfs : ein Geschenk für seine Freunde, : ,,,,,,,,,,,1,02
994504845,L-1588-156062046,Aal,DBSM/F/Klemm,Ba 722,Ba 722,1588,"A @description and playne discourse of paper, and the whole benefits that paper brings, ... : ", : ,,,,,,,,,,,1,02
994511477,L-1811-156070863,Aal,DBSM/F/Klemm,"Af 189, [27]","Af 189, [27]",1811,Verzeichniß der hinterlassenen Bibliothek M. Karl Adolph Cäsars der prakt. Philosophie weil. ordentl. Prof. ... welche nebst einem Anhange von sehr vo, : ,,,,,,,,,,,1,02
994519311,L-1810-156360403,Aal,DBSM/F/Klemm,Af 262,Af 262,1810,Kurze Uebersicht der naturhistorischen Bibliothek und des Naturalien-Kabinetts des Herrn Joseph Paul Edlen von Cobres ... welche mit Anfang des nächst, : ,,,,,,,,,,,1,02
994519311,L-1810-156360411,Aal,DBSM/F/Klemm,Af 262 a,Af 262 a,1810,Kurze Uebersicht der naturhistorischen Bibliothek und des Naturalien-Kabinetts des Herrn Joseph Paul Edlen von Cobres ... welche mit Anfang des nächst, : ,,,,,,,,,,,1,03
994523548,L-1763-156366258,Aal,DBSM/F/Klemm,"Od 32, [3]","Od 32, [3]",1763,Kurzgefaßte historische Nachricht von der ehemaligen und gegenwärtigen Einrichtung der Königl. u. Churfürstl. Sächs. Bibliothek zu Dreßden : , : ,,,,,,,,,,,1,02
994552335,L-1813-156412519,Aal,DBSM/F/Klemm,Cd 25,Cd 25,1813,"Sténographie exacte, ou l'art d'écrire aussi vite qu'on parle, nouvelle méthode ... : ", : ,,,,,,,,Mit hs. Signum d. Verf.,,,1,02
994564651,L-1781-156635798,Aal,DBSM/F/Klemm,Ba 359,Ba 359,1781,"Wenn das itzt übliche, aus zerstossenen und zerstampften Haderlumpen verfertigte Papier in Ungarn aufgekommen sey? : ", : ,,,,,,,,[Photokopie],,,1,02
994577982,L-1825-156875772,Aal,DBSM/F/Klemm,Ke 13,Ke 13,1825,"[George] Crabbs [Universal] historical Dictionary : [Nur Taf.], engraved by J[ohn] W[illiam] Cook", : ,,,,,,,,,,,1,02
994578148,L-1570-156875926,Afl,DBSM/F/Klemm,Cb 9,Cb 9,1570,Il @perfetto scrittore,1 : ,,,,,,,,,,,1,02
994578180,L-1570-156875969,Afl,DBSM/F/Klemm,Cb 9,Cb 9,1570,Il @perfetto scrittore,2 : ,,,,,,,,,,,1,02
994578180,L-2010-309938,Afl,DBSM/F/Klemm,Cb 9a,Cb 9a,1570,Il @perfetto scrittore,2 : ,,,,,,,,Nur Titelbl. u. Taf.,,,1,03
994582463,L-1797-156879956,Afl,DBSM/F/Klemm,Af 231,Af 231,1797,"Bibliothecae viri experientissimi Friderici Ludovici Christiani Cropp, medicinae  Doctoris ... pars ...","P. 2. : [Auktionskat., 21.8.1797]",,,,,,,,,,,1,02
994672918,L-1791-157503461,Aal,DBSM/F/Klemm,"Af 189, [10]","Af 189, [10]",1791,Catalogus bibliothecae Io. Augusti Dathii [Johann August Dathe] ... auctione publica in Collegio rubro a die 21. Novembr. 1791 divendendae : Acc. app., : ,,,,,,,,,,,1,02
994692595,L-1763-157567494,Afl,DBSM/F/Klemm,Ac 5,Ac 5,1763,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,1. : Théologie,,,,,,,,,,,1,02
994692625,L-1764-157567516,Afl,DBSM/F/Klemm,Ac 5,Ac 5,1764,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,2/3. : Jurisprudence et des sciences et arts,,,,,,,,,,,1,02
994692633,L-1765-157567532,Afl,DBSM/F/Klemm,Ac 5,Ac 5,1765,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,"4., T. 1 : Belles lettres, ",", ",,,,,,,,,,1,02
99469265X,L-1768-157567567,Afl,DBSM/F/Klemm,Ac 5,Ac 5,1768,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,"5., T. 1 : Histoire, ",", ",,,,,,,,,,1,02
994692757,L-1768-157567702,Afl,DBSM/F/Klemm,Ac 5,Ac 5,1768,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,"5., T. 2 : Histoire, ",", ",,,,,,,,,,1,02
994692773,L-9999-157567729,Afl,DBSM/F/Klemm,Ac 5,Ac 5,1768,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,"5., T. 3 : Histoire, ",", ",,,,,,,,,,1,02
994698909,L-1819-157574938,Aal,DBSM/F/Klemm,Cd 31,Cd 31,1819,Sistema di stenografia Italiana ovvero esposizione elementare e metodica dell'arte che rende la scrittura celere come il parlare con parecchie utili a, : ,,,,,,,,,,,1,02
994705581,L-1794-157712036,Aal,DBSM/F/Klemm,Ba 736,Ba 736,1794,Observations on paper. marks : , : ,,,,,,,,,,,1,02
994733445,L-1789-157757455,Afl,DBSM/F/Klemm,Ad 1,Ad 1,1789,Annalium typographicorum Michaelis Maittaire supplementum,P. 1 : ,,,,,,,,,,,1,03
994735200,L-1789-157759091,Afl,DBSM/F/Klemm,Ad 1,Ad 1,1789,Annalium typographicorum Michaelis Maittaire supplementum,P. 2 : ,,,,,,,,,,,1,03
994737572,L-1782-157761363,Aal,DBSM/F/Klemm,Ad 211,Ad 211,1782,Wiens Buchdruckergeschicht bis MDLX : , : ,,,,,,,,,,,1,02
99473784X,L-1782-157761649,Afl,DBSM/F/Klemm,Aa 5,Aa 5,1782,Einleitung in die Bücherkunde,1. : Bibliographie,,,,,,,,,,,1,02
994737874,L-1782-157761673,Afl,DBSM/F/Klemm,Aa 5,Aa 5,1782,Einleitung in die Bücherkunde,2. : Literaturgeschichte,,,,,,,,,,,1,02
994739397,L-1776-157763420,Aal,DBSM/F/Klemm,Cb 154,Cb 154,1776,"Arte nueva de escribir, inventada por Pedro Diaz Morante, e ilustrada con muestras nuevas, y varios discursos conducentes al verdadero magiterio de pr", : ,,,,,,,,,,,1,02
99473994X,L-1740-157764036,Aal,DBSM/F/Klemm,Da 173,Da 173,1740,"Die @Denckmahle der Gütte Gottes verwunderten bey dem feyerlichen Jubel-Feste, so wegen der vor dreyhundert Jahren erfundenen Buchdrucker-Kunst, in de", : ,,,,,,,,,,,1,02
