idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
362298416,L-1812-16970629X,Aal,DBSM/F/Bö,Bö B II 20,Bö B II 20,1812,Essai sur l'histoire du parchemin et du vélin : , : ,,,,,,,,,,,1,02
362298432,L-1810-154717991,Aal,DBSM/F/Bö,Bö F III 803,Bö F III 803,1810,"Répertoire de bibliographies spéciales, curieuses et instructives ... : ", : ,,,,,,,,,,,1,02
362298432,L-1810-169750744,Aal,DBSM/F/Bö,Bö F III 802,Bö F III 802,1810,"Répertoire de bibliographies spéciales, curieuses et instructives ... : ", : ,,,,,,,,,,,1,03
363645756,L-1774-17018496X,Aal,DBSM/F/Bö,Bö E III 248,Bö E III 248,1774,Der @Büchernachdruck nach ächten Grundsätzen des Rechts geprüft : , : ,,,,1044992719,Qd,,,,,,1,02
36514231X,L-1792-168308886,Aal,DBSM/F/Bö,Bö F III 733,Bö F III 733,1792,"D. Gabr. Christ. Benj. Mosche ehemaligen Seniors in Frankfurt am Main Leben, Charakter und Schriften, nebst des verstorbenen Predigten bei der Wahl un", : ,,,,,,,,,,,1,02
365312665,L-1779-155458302,Aal,DBSM/F/Bö,Bö C IV 9,Bö C IV 9,1779,Ueber die Geschichte der Erfindung der Buchdruckerkunst : Nebst d. vorläuf. Anzeige d. Inhaltes s. Geschichte d. Erfindung der Buchdruckerkunst, : ,,,,1044992719,Qd,,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,02
365453129,L-1750-181116278,Afl,DBSM/F/Bö,Bö F III 783/4°,Bö F III 783/4°,1750,Bibliothèque curieuse historique et critique ou catalogue raisonné de livres dificiles [!] à trouver,Tome 1-9 : ,,,,,,,,,,,1,02
365564656,L-1821-158975774,Afl,DBSM/F/Bö,Bö F III 787/4°,Bö F III 787/4°,1821,Allgemeines bibliographisches Lexikon,Bd. 1. : A-L,,,,,,,,,,,1,03
365564656,L-1821-158975782,Afl,DBSM/F/Bö,Bö F III 787 a/4°,Bö F III 787 a/4°,1821,Allgemeines bibliographisches Lexikon,Bd. 1. : A-L,,,,,,,,,,,1,04
365564664,L-1830-158975812,Afl,DBSM/F/Bö,Bö F III 787/4°,Bö F III 787/4°,1830,Allgemeines bibliographisches Lexikon,Bd. 2. : M-Z,,,,,,,,,,,1,03
365564664,L-1830-158975820,Afl,DBSM/F/Bö,Bö F III 787 a/4°,Bö F III 787 a/4°,1830,Allgemeines bibliographisches Lexikon,Bd. 2. : M-Z,,,,,,,,,,,1,04
365682578,L-1822-16138157X,Aal,DBSM/F/Bö,Bö B III 583,Bö B III 583,1822,"Enthülltes Geheimniß der englischen Stereotypen-Verfertigung, wichtig für die Schriftgiesser und Buchdrucker, die sich auf diese Art die Stereotypen-P", : ,,,,,,,,"[Am Schluß:] Buchhandlung Baumgärtner, Leipzig: Empfehlenswerte Bücher",,,1,02
365730262,L-1818-161601138,Afl,DBSM/F/Bö,Bö A II 225/4°,Bö A II 225/4°,1818,Allgemeine Encyclopädie der Wissenschaften und Künste in alphabetischer Folge von genannten Schriftstellern,"Sektion 1., T. 1/54. : A - G, T. 1-99, ",", ",,,,,,,,,,1,02
365730297,L-1827-16160143X,Afl,DBSM/F/Bö,Bö A II 225/4°,Bö A II 225/4°,1827,Allgemeine Encyclopädie der Wissenschaften und Künste in alphabetischer Folge von genannten Schriftstellern,"Sektion 2., T. 1/2. : H - N, T. 1-43, ",", ",,,,,,,,,,1,02
365730297,L-1827-438996348,Afl,DBSM/F/Bö,Bö A II 225,Bö A II 225,1827,Allgemeine Encyclopädie der Wissenschaften und Künste in alphabetischer Folge von genannten Schriftstellern,"Sektion 2., T. 1/2. : H - N, T. 1-43, ",", ",,,,,,,,,,1,03
36578740X,L-1830-160217431,Afl,DBSM/F/Bö,Bö D VII 136,Bö D VII 136,1830,Der @wohl unterrichtete Theaterfreund,Bd. 1 : ,,,,,,,,,,,1,02
365950726,L-1742-161648037,Afl,DBSM/F/Bö,Bö C VIII 114/4°,Bö C VIII 114/4°,1742,"Allgemeines europäisches Bücher-Lexicon, in welchem ... die allermeisten Autores oder Gattungen von Büchern zu finden, welche ... noch vor dem Anfange",Tl 1/4 : ,,,,,,,,,,,1,02
365950726,L-1742-161648207,Afl,DBSM/F/Bö,Bö C VIII 114/a/2°,Bö C VIII 114/a/2°,1742,"Allgemeines europäisches Bücher-Lexicon, in welchem ... die allermeisten Autores oder Gattungen von Büchern zu finden, welche ... noch vor dem Anfange",Tl 1/4 : ,,,,,,,,"T. 1 - 4 durchschossen u. mit vielen hs. Nachträgen d. Leipziger Antiquars Thiermann, um 1790, u. a. versehen. - Im V. - D. hs. Notiz v. Sommer über Ankauf aus Auktion Thiermann im Roten Colleg, Leipzig, u. geplante Neuausg. d. Georgi",,,1,03
365950734,L-1753-161647979,Afl,DBSM/F/Bö,Bö C VIII 114/4°,Bö C VIII 114/4°,1753,"Allgemeines europäisches Bücher-Lexicon, in welchem ... die allermeisten Autores oder Gattungen von Büchern zu finden, welche ... noch vor dem Anfange","T. 5. : In welchem die Frantzösischen Autores und Bücher von allen Disciplinen, so von dem XVI. Seculo an bis auf gegenwärtige Zeit geschrieben und gedruckt worden sind, in Alphabetischer Ordnung zu finden",,,,,,,,,,,1,02
365950734,L-1753-161648290,Afl,DBSM/F/Bö,Bö C VIII 114/a/2°,Bö C VIII 114/a/2°,1753,"Allgemeines europäisches Bücher-Lexicon, in welchem ... die allermeisten Autores oder Gattungen von Büchern zu finden, welche ... noch vor dem Anfange","T. 5. : In welchem die Frantzösischen Autores und Bücher von allen Disciplinen, so von dem XVI. Seculo an bis auf gegenwärtige Zeit geschrieben und gedruckt worden sind, in Alphabetischer Ordnung zu finden",,,,,,,,,,,1,03
365950742,L-1750-161647901,Afl,DBSM/F/Bö,Bö C VIII 114/4°,Bö C VIII 114/4°,1750,"Allgemeines europäisches Bücher-Lexicon, in welchem ... die allermeisten Autores oder Gattungen von Büchern zu finden, welche ... noch vor dem Anfange","Suppl. 1-3. : In welchem nach Alphabetischer Ordnung die Autores dererjenigen Bücher nachgetragen worden, so in deren vier ersten Theilen ... nicht enthalten",,,,,,,,,,,1,02
365950742,L-1750-161648320,Afl,DBSM/F/Bö,Bö C VIII 114/a/2°,Bö C VIII 114/a/2°,1750,"Allgemeines europäisches Bücher-Lexicon, in welchem ... die allermeisten Autores oder Gattungen von Büchern zu finden, welche ... noch vor dem Anfange","Suppl. 1-3. : In welchem nach Alphabetischer Ordnung die Autores dererjenigen Bücher nachgetragen worden, so in deren vier ersten Theilen ... nicht enthalten",,,,,,,,,,,1,03
368169731,L-1829-174159544,Afl,DBSM/F/Bö,Bö G II 72,Bö G II 72,1829,Versuch eines vollständigen Lehrbuchs der Bibliothek-Wissenschaft oder Anleitung zur vollkommenen Geschäftsführung eines Bibliothekars in wissenschaft,Bd. 2. : Mit Zusätzen u. Berichtigungen zum 1. Bd. u. e. Register über d. ganze Werk,,,,,,,,,,,1,02
452227232,L-1750-164334912,Afr,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1750,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden",Theil 1. : A - C,,,,,,,,,,,1,02
452227240,L-1750-164334939,Afr,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1750,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden",Theil 2. : D - L,,,,,,,,,,,1,02
452227259,L-1751-164335021,Afr,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1751,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden",Theil 3. : M - R,,,,,,,,,,,1,02
452227267,L-1751-164335048,Afr,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1751,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden",Theil 4. : S - Z,,,,,,,,,,,1,02
57218994X,L-1814-154498114,Aal,DBSM/F/Bö,Bö C VII 163,Bö C VII 163,1814,Rudolph Zacharias Beckers Leiden und Freuden in siebzehnmonatlicher französischer Gefangenschaft von ihm selbst beschrieben : ein Beytrag für Charakte, : ,,,,,,,,,,,1,02
572377371,L-1685-154718157,Aal,DBSM/F/Bö,Bö F III 485,Bö F III 485,1685,"Bibliographia historica, chronologica & geographica novissima, perpetuo continuanda sive conspectus primus ... opera ac studio Cornelii à Beughem, ...", : ,,,,,,,,,,,1,02
572949448,L-1820-158974069,Aal,DBSM/F/Bö,Bö G II 55,Bö G II 55,1820,Die @Bildung des Bibliothekars : , : ,,,,,,,,,,,1,02
572949456,L-1822-15897557X,Aal,DBSM/F/Bö,Bö G I 47,Bö G I 47,1822,Geschichte und Beschreibung der königlichen öffentlichen Bibliothek zu Dresden : , : ,,,,,,,,,,,1,02
572949456,L-1822-158975588,Aal,DBSM/F/Bö,Bö G I 47 a,Bö G I 47 a,1822,Geschichte und Beschreibung der königlichen öffentlichen Bibliothek zu Dresden : , : ,,,,,,,,,,,1,03
573044872,L-1813-15960737X,Aal,DBSM/F/Bö,Bö F III 628,Bö F III 628,1813,"Literatur der Mathematik, Natur- und Gewerbs-Kunde, mit Inbegriff der Kriegskunst und anderer Künste, außer den schönen, seit der Mitte des achtzehnte", : ,,,,,,,,Dieser Ausg. ist kein weiteres Werk beigedr.,,,1,02
574975810,L-1815-167295888,Aal,DBSM/F/Bö,Bö D I 21,Bö D I 21,1815,"Bemerkungen, Deutschlands Litteratur und Buchhandel betreffend : ", : ,,,,,,,,,,,1,02
575634847,L-1816-169771601,Aal,DBSM/F/Bö,Bö D I 25a,Bö D I 25a,1816,Der @deutsche Buchhandel als Bedingung des Daseyns einer deutschen Literatur : an Franz Varrentrapp als Handschrift mitgetheilt, : ,,,,,,,,Mit eingehändiger Widmg.,,,1,02
575634847,L-1816-184497728,Aal,DBSM/F/Bö,Bö H 174/2,Bö H 174/2,1816,Der @deutsche Buchhandel als Bedingung des Daseyns einer deutschen Literatur : an Franz Varrentrapp als Handschrift mitgetheilt, : ,,,,,,,,"Ex. auf blauen Papier, anderer Satz als das Ex. Bö D I 25a. - Dieses Ex. in enth. in: Acta, den hiesigen Buchhandel [zu Leipzig] betreffend",,,1,03
578341883,L-1819-165581077,Aal,DBSM/F/Bö,Bö D VII 1118,Bö D VII 1118,1819,"Wie man's treibt, so geht's : Antwort auf die Klageschriften der Herren Buchhändler in Hamburg u. Berlin", : ,,,,,,,,,,,1,02
579249921,L-1777-155457683,Aal,DBSM/F/Bö,Bö B III 518,Bö B III 518,1777,Ueber den Druck der geographischen Charten : nebst beygefügter Probe e. ... Landcharte, : ,,,,,,,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,03
579249948,L-1777-155457071,Aal,DBSM/F/Bö,Bö B III 520,Bö B III 520,1777,Beschreibung des Reichs der Liebe mit beygefügter Landcharte : ein zweyter Versuch im Satz. u. Druck geogr. Charten durch d. Buchdruckerkunst, : ,,,,,,,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,02
579249956,L-1793-155457144,Aal,DBSM/F/Bö,Bö B III 94,Bö B III 94,1793,Ueber Bibliographie und Bibliophilie : , : ,,,,1044992719,Qd,,,,,,1,04
579412687,L-1750-160732115,Aal,DBSM/F/Bö,Bö F III 791,Bö F III 791,1750,Analecta litteraria de libris rarioribus : , : ,,,,,,,,Schenkung Kirchhoff 1875,,,1,03
95269350X,L-1750-156362627,Afl,DBSM/F/Bö,Bö F III 783/4°,Bö F III 783/4°,1750,Bibliothèque curieuse historique et critique ou catalogue raisonné de livres difficiles à trouver,Bd. 1 - 9 : ,,,,,,,,,,,1,03
984359311,L-1811-164325484,Aa,DBSM/F/Bö,Bö B III 738,Bö B III 738,1811,Allergnädigst confirmirte Innungsordnung der Buchdrukker zu Leipzig : aufgerichtet im Jahr 1811, : ,,,,,,,,Schenkg Kirchhoff,,,1,02
993836070,L-1740-153685743,Aal,DBSM/F/Bö,Bö C V 203,Bö C V 203,1740,"Abhandlung von der Buchdrucker-Kunst, und einigen dahin gehörigen Stücken des Altertums : bey Gelegenheit d. dritten Jubel-Jahrs, ... in d. Kays. u. d", : ,,,,,,,,,,,1,02
993837131,L-1824-153687185,Aal,DBSM/F/Bö,Bö C IV 230,Bö C IV 230,1824,"Aanmerkingen op de gedenkschriften wegens het vierde eeuwgetijde van de uitvinding der boekdrukkunst, door Lourens Janszoon Koster : ", : ,,,,,,,,,,,1,02
993839045,L-1799-153689447,Aal,DBSM/F/Bö,Bö B III 562,Bö B III 562,1799,"Aanwyzing der tekenen, die gewoonlijk bij het corrigeeren van druk-proeven gebriukt worden : Benevens eenige tafelen, bevattende: 1. Onderricht wegens", : ,,,,,,,,,,,1,02
993850022,L-1686-153700599,Aal,DBSM/F/Bö,Bö E IV 1523/4°,Bö E IV 1523/4°,1686,"An @Account of the Proceedings against Samuel Johnson, who was tryed at the Kings-Bench-Bar, Westminster, for high misdemeanour, and found guilty of w", : ,,,,,,,,,,,1,02
993850081,L-1518-153700645,Aal,DBSM/F/Bö,Bö E IV 49,Bö E IV 49,1518,"Acta Judiciorum inter|| F. Iacobum Hochstraten, Inquisito||rem Coloniensium & Iohan||nem Reuchlin, LL.Doc.||ex Registro publico,|| autentico & sigil||", : ,,,,,,,,,,,1,02
993854249,L-1665-153706694,Aal,DBSM/F/Bö,Bö C V 205,Bö C V 205,1665,Abdanckungen : gehalten unterschiedenen Standes-Personen von vornehmen Theologis, : ,,,,,,,,,,,1,02
993854478,L-1789-15370697X,Aal,DBSM/F/Bö,Bö B III 1393,Bö B III 1393,1789,Abdrucken der Pflanzen nach dem Leben : , : ,,,,,,,,,,,1,02
993860338,L-1786-153914238,Aal,DBSM/F/Bö,Bö C I 63,Bö C I 63,1786,"Nicolaus Flamel, kein Goldmacher : ", : ,,,,,,,,,,,1,02
993860559,L-1796-153914491,Aal,DBSM/F/Bö,Bö F III 563,Bö F III 563,1796,Kritisches Verzeichniß der Landkarten und vornehmsten topographischen Blätter der Chur- u. Fürstlich-Sächsischen Lande : , : ,,,,,,,,,,,1,02
993862500,L-1572-153916427,Aal,DBSM/F/Bö,Bö C VII 731/2°,Bö C VII 731/2°,1572,Opera cum autoris vita et Ulpiani commentariis : , : ,,,,,,,,,,,1,02
993881653,L-1657-153945699,Afl,DBSM/F/Bö,Bö H 18/4°,Bö H 18/4°,1657,[Akten betreffend die Errichtung einer neuen katholischen Buchdruckerei neben der Georg Baumann'schen privilegirten Rathsbuchdruckerei in Breslau,1. : An die hochlöbl. Königl. Camer im Hertzogthumb Ober vndt Nieder Schlesien,,,,,,,,,,,1,02
993881696,L-9999-153945729,Afl,DBSM/F/Bö,Bö H 18/4°,Bö H 18/4°,1630,[Akten betreffend die Errichtung einer neuen katholischen Buchdruckerei neben der Georg Baumann'schen privilegirten Rathsbuchdruckerei in Breslau,"2. : Rat der Stadt Breslau, 26.2.1630",,,,,,,,,,,1,02
99388170X,L-9999-153945737,Afl,DBSM/F/Bö,Bö H 18/4°,Bö H 18/4°,1643,[Akten betreffend die Errichtung einer neuen katholischen Buchdruckerei neben der Georg Baumann'schen privilegirten Rathsbuchdruckerei in Breslau,"3. : Ferdinand III., Kaiser, ... Wien, 21.3.1643",,,,,,,,,,,1,02
993881726,L-9999-153945753,Afl,DBSM/F/Bö,Bö H 18/4°,Bö H 18/4°,1653,[Akten betreffend die Errichtung einer neuen katholischen Buchdruckerei neben der Georg Baumann'schen privilegirten Rathsbuchdruckerei in Breslau,"4. : Balthasar Conrad, Coll. Vratisl. Rector, Breslau, 9.3.1653",,,,,,,,,,,1,02
993883133,L-1796-153947098,Aal,DBSM/F/Bö,Bö E IV 84,Bö E IV 84,1796,Actenstücke zur Censurgeschichte der Trauerrede des Prof. Bergs zu Wirzburg auf den leztverstorbenen dortigen Fürstbischoff Franz Ludwig : Nebst einer, : ,,,,,,,,,,,1,02
993887465,L-1732-15395101X,Aal,DBSM/F/Bö,Bö C VIII 784,Bö C VIII 784,1732,"Altes und Neues von fremden und einheimischen Büchern, welche nebst vielen andern um beygesetzte Preiße und gegen baare Zahlung zu bekommen sind, bey ", : ,,,,,,,,,,,1,02
993906087,L-1764-153967706,Aal,DBSM/F/Bö,Bö E IV 197,Bö E IV 197,1764,Historia librorum prohibitorum in Svecia : , : ,,,,,,,,,,,1,02
993908063,L-1776-162843321,Aal,DBSM/F/Bö,Bö B I 506,Bö B I 506,1776,"Vollkommene Gründ- und Regulmäßige Anweisung zur Schön-Schreib-Kunst, darinnen man... die Current- Canzley- und Fractur-Schrifften- ingleichen auch di", : ,,,,,,,,Nur d. Fraktur-Initial-Alphabet ist. vorh.,,,1,03
99390825X,L-1784-153970456,Aal,DBSM/F/Bö,Bö B III 180,Bö B III 180,1784,Anakreontos teion medē : Praefixo commentario quo poetae genus traditur et bibliotheca Anacreonteia adumbratur ; Additis var. lectionibus, : ,,,,,,,,Zeitgen. Kalbldrbd m. Vergoldg. - Mit herald. Kupf. Exlibris für Theoph. Frid. Iac. Künhans,,,1,02
993910556,L-1813-153973099,Aal,DBSM/F/Bö,Bö B II 128,Bö B II 128,1813,"Rapport de la séance extraordinaire, du 12 juin 1813 à l'académie des sciences, arts et bellesç-lettres, de Dijon : ", : ,,,,,,,,,,,1,02
993911293,L-1830-153973730,Afl,DBSM/F/Bö,Bö C IV 374,Bö C IV 374,1830,"Richerche storico-critico-scientifiche sulle origine, scoperte, invenzioni e perfezionamenti fatti nelle arti e nelle scienze",5. : Tipografia del secolo XV,,,,,,,,,,,1,02
993914683,L-1825-15400295X,Aal,DBSM/F/Bö,Bö G II 770,Bö G II 770,1825,"Altamira Library : A Catalogue of the very valuable and interesting library of the Marquess de Altamira, ... containing many of the best and rarest wo", : ,,,,,,,,,,,1,02
993914985,L-1554-154003255,Aal,DBSM/F/Bö,Bö B III 154,Bö B III 154,1554,"Opera di frate Vespasiano Amphiareo da Ferrara dell'Ordine Minore conventvale, nella qvale si insegna a scrivere varie sorti di lettere, et massime vn", : ,,,,,,,,"Tit. m. Textverlust, restaur.",,,1,02
993915078,L-1795-154003360,Aal,DBSM/F/Bö,Bö B I 306,Bö B I 306,1795,"Arte de escribir por reglas y sin muestras, establecido de orden superior en los Reales Sitios de San Ildefonso y Valsain despues de haberse experimen", : ,,,,,,,,In zeitgenöss. Einbd,,,1,02
993915345,L-1555-154003638,Aal,DBSM/F/Bö,Bö B III 154 a,Bö B III 154 a,1555,"Opera di frate Vespasiano Amphiareo da Ferrara ... nella qvale si insegna a scrivere varie sorti di lettere, et massime vna lettera bastarda da lvi no", : ,,,,,,,,,,,1,02
993916066,L-1572-154004421,Aal,DBSM/F/Bö,Bö B III 156,Bö B III 156,1572,"Opera di frate Vespasiano Amphiareo da Ferrara, ... nella qvale s'insegna a scrivere varie sorti di lettere, & massime una lettera bastarda da lui nou", : ,,,,,,,,Schlußbl. G4 fehlt,,,1,02
993916376,L-1583-154004782,Aal,DBSM/F/Bö,Bö B III 157,Bö B III 157,1583,"Opera di F. Vespasiano Amphiareo da Ferrara dell'ordine minore conventvale nella qvale s'insegna a scrivere varie sorti di lettere, & massime vna lett", : ,,,,,,,,Titelbl. beschädigt,,,1,02
99391750X,L-1628-154005983,Aal,DBSM/F/Bö,Bö C IV 207,Bö C IV 207,1628,"Beschryvinge ende lof der stad Haerlem in Holland : in rijm bearbeyd ; ende met veele oude ende nieuwe stucken buyten dicht uyt verscheyde kronijken, ", : ,,,,,,,,,,,1,02
993917755,L-1696-154006181,Afl,DBSM/F/Bö,Bö F III 1297/4,Bö F III 1297/4,1696,"Bibliotheca Hispana vetus sive Hispanorum, qui usquam unquamve scripto aliquid consignaverunt notitia",1. : Scriptores ab Octaviani Augusti imperio usque ad annum 1000,,,,,,,,,,,1,02
99391781X,L-1696-154006238,Afl,DBSM/F/Bö,Bö F III 1297/4,Bö F III 1297/4,1696,"Bibliotheca Hispana vetus sive Hispanorum, qui usquam unquamve scripto aliquid consignaverunt notitia",2. : Scriptores ab anno 1000 usque ad 1500,,,,,,,,,,,1,02
993933661,L-1785-154043443,Aal,DBSM/F/Bö,Bö B III 609/4°,Bö B III 609/4°,1785,"Premier Mémoire sur l'impression en lettres, suivi de la description d'une nouvelle presse exécutée pour le service du roi ; et publiée par ordre du G", : ,,,,,,,,,,,1,02
993935281,L-1754-154044865,Aal,DBSM/F/Bö,Bö B III 48,Bö B III 48,1754,"Kurze, doch nützliche Anleitung von Form- und Stahlschneiden, wie Buchstaben, Zierrathen ... in Holz zu schneiden ... : ingleichen von darzu gehörigen", : ,,,,,,,,,,,1,02
993935362,L-1830-154044946,Aal,DBSM/F/Bö,Bö B V 183,Bö B V 183,1830,Proben von Buchbinderschriften aus der Schriftgiesserey der Andreaeischen Buchhandlung : , : ,,1254075194,,,,,,,,,1,02
993935818,L-1790-154045438,Aal,DBSM/F/Bö,Bö C VIII 707,Bö C VIII 707,1790,"Fortgesetztes Verzeichnis derjenigen neuen Bücher, welche in der Frankfurter und Leipziger Herbstmesse 1790 herausgekommen und nebst vielen andern in ", : ,,,,,,,,,,,1,02
993936024,L-1762-154045632,Afl,DBSM/F/Bö,Bö B V 116,Bö B V 116,1762,"Anweisung zur Buchbinderkunst, darinnen alle Handarbeiten, die zur Dauer und Zierde eines Buches gereichen, möglichst beschrieben, nebst einem Unterri",1 : ,,,,,,,,,,,1,02
993936105,L-1762-154045675,Afl,DBSM/F/Bö,Bö B V 116,Bö B V 116,1762,"Anweisung zur Buchbinderkunst, darinnen alle Handarbeiten, die zur Dauer und Zierde eines Buches gereichen, möglichst beschrieben, nebst einem Unterri",2 : ,,,,,,,,,,,1,02
993936490,L-1819-154046086,Aal,DBSM/F/Bö,Bö B III 537,Bö B III 537,1819,"Anweisung zum Korrigiren, für diejenigen besonders brauchbar, die ihre Schriften selbst korrigiren wollen : ", : ,,,,,,,,,,,1,02
993936997,L-1753-154046396,Aal,DBSM/F/Bö,Bö B I 574,Bö B I 574,1753,"Anweisung zum Mignaturmahlen, vermittelst deren diese Kunst gantz leicht und ohne Lehrmeister zu begreifen, nebst vielen raren und geheimen hierzu geh", : ,,,,,,,,,,,1,02
993937918,L-1721-154047317,Aal,DBSM/F/Boe,Bö B III 744,Bö B III 744,1721,"Der @Jenaischen Buchdrucker-Gesellschaft nöthige Anmerckungen und erlaubte Zugaben, so da zeigen, wie partheyisch ... Johann David Werther zu Jena in ", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
993943004,L-1785-154066184,Aal,DBSM/F/Bö,Bö E IV 75,Bö E IV 75,1785,"Appellation an das Publikum wegen einer Censurbedrückung : das ʺSystema theologicumʺ betreffend, welches zu Ostern erscheinen wird", : ,,,,,,,,Schenkung Kirchhoff 1875,,,1,02
993943896,L-1822-154066974,Aal,DBSM/F/Bö,Bö B III 1820,Bö B III 1820,1822,"Saggio delli caratteri di Francesco Andreola, tipografo guberniale e provinciale di Venezia e Treviso : ", : ,,,,,,,,,,,1,02
993944175,L-1795-15406713X,Aal,DBSM/F/Bö,Bö C V 752,Bö C V 752,1795,Sendschreiben des Abate [Juan] Andrés über das Literaturwesen in Wien : , : ,,,,,,,,,,,1,02
993944639,L-1813-154067393,Aal,DBSM/F/Bö,Bö B II 128,Bö B II 128,1813,Rapport sur une machine à fabriquer du papier en feuilles d'une longueur indéterminée : , : ,,,,,,,,,,,1,02
