idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
989538303,L-2008-314771,Af,DBSM/DA,(DA 08.02.B.0600),"Va, 4202 /7",1827,Allgemeine deutsche Real-Encyklopaedie für die gebildeten Staende,Bd. 3. : D - E,,,,,,a,,,,,1,02
98953832X,L-2008-314774,Af,DBSM/DA,(DA 08.02.B.0600),"Va, 4202 /7",1827,Allgemeine deutsche Real-Encyklopaedie für die gebildeten Staende,Bd. 6. : K - L,,,,,,a,,,,,1,02
989538397,L-2008-314773,Af,DBSM/DA,(DA 08.02.B.0600),"Va, 4202 /7",1827,Allgemeine deutsche Real-Encyklopaedie für die gebildeten Staende,Bd. 5. : H - Jod,,,,,,a,,,,,1,02
991427521,L-2008-324328,Aa,DBSM/M/Klemm,"Va, 5484","Va, 5484",1825,Die @Nachbarskinder : Erzählungen aus dem Kindesalter für dasselbe, : ,,,,,,,,,,,1,02
991430069,L-2008-324316,Af,DBSM/M/Klemm,"Va, 5486","Va, 5486",1824,Auswahl anmuthiger Fabeln aus den vorzüglichsten Dichtern,Theil 2 : ,,,,,,,,,,,1,02
993854559,L-1830-153707062,Aal,DBSM/M/Klemm,Vd 294,Vd 294,1830,"Histoire de France en tableaux : Suite de 108 sujets, représentant par ordre chronologique les principaux faites de l'histoire de ce pays depuis Pharm", : ,,,,,,,,,,,1,02
993905854,L-1825-153967501,Aal,DBSM/M/Klemm,Va 731/5,Va 731/5,1825,Neu eingerichtetes Leipziger ABC und Lesebuch für Bürgerschulen als auch zum Privatgebrauche : , : ,,,,,,,,,,,1,02
993905870,L-1827-153967528,Aal,DBSM/M/Klemm,Va 3486,Va 3486,1827,The @Arabian nights' entertainments : consisting of one thousand and one stories ; In 1 vol. Embellished with nearly 150 engravings, : ,,,,,,,,,,,1,02
993908756,L-1813-153971029,Aal,DBSM/M/Klemm,Vd 373/2,Vd 373/2,1813,Odes d'Anacreon : , : ,,,,,,,,,,,1,02
993972780,L-1818-154112739,Aal,DBSM/M/Klemm,Ve 117,Ve 117,1818,Orlando furioso di Lodovico Ariosto : , : ,,,,,,,,,,,1,02
993974015,L-1817-154114359,Aal,DBSM/M/Klemm,Va 2789,Va 2789,1817,Die @That : , : ,,,,,,,,,,,1,02
994045190,L-1828-154358649,Aal,DBSM/M/Klemm,Vab 17,Vab 17,1828,"Der @Hufbeschlag ohne Zwang : Eine Abhandlung ... nach rationellen, aus d. Psychologie d. Pferdes geschöpften Grundsätzen  : Mit 6 Steinabdrücken in F", : ,,,,,,,,"Lith. u. lithogr. Broschurumschlag, sign. ""Fk""",,,1,02
994046871,L-1829-154372773,Aal,DBSM/M/Klemm,Va 2246,Va 2246,1829,Neunhundertneunundneunzig und noch etliche Almanachs-Lustspiele durch den Würfel : D.i.: Almanach dramat. Spiele f.d.Jahre 1829 bis 1961 ; ein Noth- u, : ,,,,,,,,S. XXVII-XXXII fehlen,,,1,02
994052391,L-1821-154381039,Aal,DBSM/M/Klemm,Va 821,Va 821,1821,Virgo androphoras cum sponso Eginardo in conspectum prodit ductore Car[olo] Poppone Froebel : , : ,,,,,,,,,,,1,02
994052928,L-1820-154381616,Afl,DBSM/M/Klemm,Vd 370,Vd 370,1820,"Petit Anacharsis, ou voyage du jeune Anacharsis en Grèce",1 : ,,,,,,,,,,,1,02
994052952,L-1820-154381659,Afl,DBSM/M/Klemm,Vd 370,Vd 370,1820,"Petit Anacharsis, ou voyage du jeune Anacharsis en Grèce",2 : ,,,,,,,,,,,1,02
994095244,L-1823-154501492,Aal,DBSM/M/Klemm,Vc 150,Vc 150,1823,"The @Minstrel, or the progress of genius and other poems by James Beattie : ", : ,,,,,,,,,,,1,02
994121008,L-1820-154529060,Aal,DBSM/M/Klemm,Va 1533,Va 1533,1820,"Etwas über Bell's und Lancaster's Lehrmethode, nach welcher ein einziger Lehrer tausend Schüler unterrichtet : ", : ,,,,,,,,,,,1,02
994146973,L-1814-154624217,Aal,DBSM/M/Klemm,Va 4480,Va 4480,1814,Betrachtungen über die Wiederherstellung des politischen Gleichgewichts in Europa : , : ,,,,,,,,,,,1,02
994159188,L-1827-154654957,Aal,DBSM/M/Klemm,Va 1504,Va 1504,1827,Die @Kunst sich in unseren Tagen durch die Welt zu helfen : , : ,,,,,,,,,,,1,02
994162286,L-1810-154658731,Afl,DBSM/M/Klemm,Vd 618,Vd 618,1810,"La @Science en miniature où collection des arts et métiers utilies, mise à la portée de la jeunesse; ouvr. imité de l'Anglaise sur la 3. éd., et enric",1 : ,,,,,,,,,,,1,02
994162316,L-1810-154658774,Afl,DBSM/M/Klemm,Vd 618,Vd 618,1810,"La @Science en miniature où collection des arts et métiers utilies, mise à la portée de la jeunesse; ouvr. imité de l'Anglaise sur la 3. éd., et enric",2 : ,,,,,,,,,,,1,02
994193998,L-1828-154718556,Aal,DBSM/M/Klemm,Va 939,Va 939,1828,"Die @Bibel, oder die ganze Heilige Schrift des alten und neuen Testaments, nach der deutschen Übersetzung Martin Luthers : ", : ,,,,,,,,,,,1,02
994194641,L-1826-154719137,Aal,DBSM/M/Klemm,Va 1036,Va 1036,1826,Wegweiser in der Provinzial-Hauptstadt Innsbruck und deren Umgebung für Reisende : , : ,,,,,,,,,,,1,02
994248040,L-1827-15486725X,Afl,DBSM/M/Klemm,Va 1576,Va 1576,1827,Aloys Blumauer's sämmtliche Gedichte,1 : ,,,,,,,,,,,1,02
994248083,L-1827-154867322,Afl,DBSM/M/Klemm,Va 1576,Va 1576,1827,Aloys Blumauer's sämmtliche Gedichte,2 : ,,,,,,,,,,,1,02
994248105,L-1827-154867349,Afl,DBSM/M/Klemm,Va 1576,Va 1576,1827,Aloys Blumauer's sämmtliche Gedichte,3 : ,,,,,,,,,,,1,02
99424813X,L-1827-15486739X,Afl,DBSM/M/Klemm,Va 1576,Va 1576,1827,Aloys Blumauer's sämmtliche Gedichte,4 : ,,,,,,,,,,,1,02
994308132,L-1813-155364219,Aal,DBSM/M/Klemm,Vc 238,Vc 238,1813,"Sketches of the country, character, and costume, in Portugal and Spain, made during the campaign and on the route of the British Army in 1808 and 1809", : ,,,,,,,,"Vorbes.: Bibl. d. Freiherrn Speck v. Sternburg, Lützschena",,,1,02
994334265,L-1810-155404393,Aal,DBSM/M/Klemm,Vu 16,Vu 16,1810,Traité de l'année juive antique et moderne : Suivi d'une ode hébraique à la louange de ... : Napoléon le Grand avec sa trad. en vers français, : ,,,,,,,,,,,1,02
994336985,L-1817-15540735X,Aal,DBSM/M/Klemm,Va 314,Va 314,1817,"Viktoria und ihre Geschwister, mit fliegenden Fahnen und brennender Lunte : mit e. Tit. Kupf. u. mehreren Musikbeil. ", : ,,,,,,,,,,,1,02
994367821,L-1823-155482343,Aal,DBSM/M/Klemm,Va 819,Va 819,1823,Varia canenti ut placidam praebeatis aurem vogat Car[olo] Poppo Froebel : , : ,,,,,,,,,,,1,02
994402244,L-1816-155603604,Afl,DBSM/M/Klemm,Vab 72,Vab 72,1816,Gottfried August Bürger's Gedichte,1. : ,,,,,,,,,,,1,02
994402260,L-1816-155603620,Afl,DBSM/M/Klemm,Vab 72,Vab 72,1816,Gottfried August Bürger's Gedichte,2. : ,,,,,,,,,,,1,02
99440235X,L-1827-155603760,Afl,DBSM/M/Klemm,Va 1261,Va 1261,1827,[Gottfried August] Bürgers Gedichte,2 : ,,,,,,,,,,,1,02
994402619,L-1830-155604023,Aal,DBSM/M/Klemm,Va 882 - 76,Va 882 - 76,1830,Die @Bürger unter dem Pantoffel : [polit. Flugblatt. Karikatur auf d. Unterdrückg d. sächs. Bevölkerg durch d. Präsidenten Ende u. seine Beamten], : ,,,,,,,,,,,1,02
994402759,L-1825-155604155,Afl,DBSM/M/Klemm,Va 3351,Va 3351,1825,G[ottfried] A[ugust] Bürger's Lehrbuch der Ästhetik,1 : ,,,,,,,,,,,1,02
994402775,L-1825-155604171,Afl,DBSM/M/Klemm,Va 3351,Va 3351,1825,G[ottfried] A[ugust] Bürger's Lehrbuch der Ästhetik,2 : ,,,,,,,,,,,1,02
994403739,L-1817-155605305,Aal,DBSM/M/Klemm,Va 2767,Va 2767,1817,Skizzen zu einem Gesetzbuche der Natur zu einer sinnigen Auslegung desselben und zu einer hieraus hervorgehenden Characteristik der Natur : mit 2 Kupf, : ,,,,,,,,,,,1,02
994405154,L-1818-155716352,Aal,DBSM/M/Klemm,Vd 483,Vd 483,1818,"Tableau de la campagne d'automne de 1813, en Allemagne, depuis la rupture de l'armistice jusqu'au passage du Rhin par l'armée française : avec une car", : ,,,,,,,,,,,1,02
994407815,L-1818-155719246,Afl,DBSM/M/Klemm,Vd 243/7,Vd 243/7,1818,"Le @nouveau Robinson, pour servir à l'amusement et à l'instruction des enfans de l'un et de l'autre sexe",1. : ,,,,,,,,,,,1,02
994407823,L-1818-155719254,Afl,DBSM/M/Klemm,Vd 243 7,Vd 243 7,1818,"Le @nouveau Robinson, pour servir à l'amusement et à l'instruction des enfans de l'un et de l'autre sexe",2. : ,,,,,,,,,,,1,02
994417640,L-1830-155728911,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Erste Sammlung merkwürdiger Reisebeschreibungen für die Jugend,10. : ,,,,,,,,,,,1,02
994417667,L-1830-155728938,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Erste Sammlung merkwürdiger Reisebeschreibungen für die Jugend,11. : ,,,,,,,,,,,1,02
994417713,L-1830-155728962,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Erste Sammlung merkwürdiger Reisebeschreibungen für die Jugend,12. : Mit e. Kt.,,,,,,,,,,,1,02
994417993,L-1830-155729195,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,1 : ,,,,,,,,,,,1,02
994418000,L-1830-155729209,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,2 : ,,,,,,,,,,,1,02
994418035,L-1830-155729241,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,3 : ,,,,,,,,,,,1,02
994418132,L-1830-155729330,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,4 : ,,,,,,,,,,,1,02
994418167,L-1830-155729403,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,5 : ,,,,,,,,,,,1,02
994418183,L-1830-155729446,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,6 : ,,,,,,,,,,,1,02
994418221,L-1830-155729489,Afl,DBSM/M/Klemm,Va 1558,Va 1558,1830,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,7 : ,,,,,,,,,,,1,02
994427808,L-1820-155917226,Aal,DBSM/M/Klemm,Vn 388,Vn 388,1820,"Časoslóv s bǧom sťym, ... : ", : ,,,,,,,,,,,1,02
99444799X,L-1826-155950657,Afl,DBSM/M/Klemm,Va 434 - 157/160,Va 434 - 157,1826,Werke,9. : Lehrreiche Erzählungen,,,,,,,,,,,1,02
99444821X,L-1826-155950916,Afl,DBSM/M/Klemm,Va 434 - 157/160,Va 434 - 158,1826,Werke,10. : Lehrreiche Erzählungen,,,,,,,,,,,1,02
994448384,L-1826-155951203,Afl,DBSM/M/Klemm,Va 434 - 172/175,Va 434 - 172,1826,Werke,11. : Lehrreiche Erzählungen,,,,,,,,,,,1,02
994448414,L-1826-155951270,Afl,DBSM/M/Klemm,Va 434 - 172/175,Va 434 - 174,1826,Werke,12. : Lehrreiche Erzählungen,,,,,,,,,,,1,02
994452896,L-1810-155956280,Afl,DBSM/M/Klemm,Vd 418,Vd 418,1810,Don Quichotte de la Manche,1 : ,,,,,,,,,,,1,02
994452918,L-1810-155956302,Afl,DBSM/M/Klemm,Vd 418,Vd 418,1810,Don Quichotte de la Manche,2 : ,,,,,,,,,,,1,02
994452926,L-1810-155956345,Afl,DBSM/M/Klemm,Vd 418,Vd 418,1810,Don Quichotte de la Manche,3 : ,,,,,,,,,,,1,02
994452934,L-1810-155956353,Afl,DBSM/M/Klemm,Vd 418,Vd 418,1810,Don Quichotte de la Manche,4 : ,,,,,,,,,,,1,02
994457421,L-1812-155961683,Afl,DBSM/M/Klemm,"Va, 562/2","Va, 562/2",1812,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,1. : ,,,,,,,,,,,1,02
994457553,L-1813-155961853,Afl,DBSM/M/Klemm,"Va, 562/2","Va, 562/2",1813,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,4 : ,,,,,,,,,,,1,02
994457596,L-1813-155961896,Afl,DBSM/M/Klemm,"Va, 562/2","Va, 562/2",1813,Neue Sammlung merkwürdiger Reisebeschreibungen für die Jugend,5 : ,,,,,,,,,,,1,02
994469985,L-1810-156009714,Aal,DBSM/M/Klemm,"Vc, 229","Vc, 229",1810,"A @History of the colleges, halls and public buildings, attached to the University of Oxford ... : ", : ,,,,,,,,,,,1,02
994494041,L-1826-156049295,Aal,DBSM/M/Klemm,Va 1863,Va 1863,1826,The @Works of Lord [George Gordon Noe͏̈l] Byron : Complete in 1 vol., : ,,,,,,,,,,,1,02
994495331,L-1822-156050676,Afl,DBSM/M/Klemm,Va 434 - 23/25,Va 434 - 23,1822,Lord Byron's Poesien,9. : Ritter Harold's Pilgerfahrt,,,,,,,,,,,1,02
994495498,L-1822-156050781,Afl,DBSM/M/Klemm,Va 434 - 23/25,Va 434 - 24,1822,Lord Byron's Poesien,10. : Ritter Harold's Pilgerfahrt,,,,,,,,,,,1,02
994495641,L-1822-15605096X,Afl,DBSM/M/Klemm,Va 434 - 23/25,Va 434 - 25,1822,Lord Byron's Poesien,11. : Ritter Harold's Pilgerfahrt,,,,,,,,,,,1,02
994495889,L-1827-15605129X,Afl,DBSM/M/Klemm,Va 434 - 172/175,Va 434 - 173,1827,Lord Byron's Poesien,22. : Don Juan,,,,,,,,,,,1,02
994496451,L-1827-156052105,Afl,DBSM/M/Klemm,Va 434 - 187/190,Va 434 - 189,1827,Lord Byron's Poesien,24. : Die Insel,,,,,,,,,,,1,02
994496729,L-1828-156052679,Afl,DBSM/M/Klemm,Va 434 - 231/235,Va 434 - 232,1828,Lord Byron's Poesien,31. : Don Juan,,,,,,,,,,,1,02
994497199,L-1813-156053306,Aal,DBSM/M/Klemm,Va 1487,Va 1487,1813,Ode an Napoleon : , : ,,,,,,,,,,,1,02
994507429,L-1811-156065371,Afl,DBSM/M/Klemm,"Vd, 423","Vd, 423",1811,Nouveau Buffon de la jeunesse ou précis élémentaire d'histoire naturelle,1 : ,,,,,,,,,,,1,02
994507461,L-1811-156065428,Afl,DBSM/M/Klemm,"Vd, 423","Vd, 423",1811,Nouveau Buffon de la jeunesse ou précis élémentaire d'histoire naturelle,2 : ,,,,,,,,,,,1,02
994509073,L-1811-156067404,Aal,DBSM/M/Klemm,Vc 127,Vc 127,1811,M[arci] Tullii Ciceronis de officiis ad Marcum filium libri tres : , : ,,,,,,,,Zeitgen. Empire-Einbd.,,,1,02
994517807,L-1828-156358093,Aal,DBSM/M/Klemm,Vc 102,Vc 102,1828,"A @Treatise on Cobbett's corn, containing instructions for propagating and cultivating the plant, and for harvesting and preserving the crop; and also", : ,,,,,,,,,,,1,02
994522886,L-1827-156365081,Afl,DBSM/M/Klemm,Vd 328,Vd 328,1827,Les @six codes,1 : ,,,,,,,,,,,1,02
994522924,L-1827-156365162,Afl,DBSM/M/Klemm,Vd 328,Vd 328,1827,Les @six codes,2 : ,,,,,,,,,,,1,02
994526768,L-1774-156371480,Afl,DBSM/M/Klemm,Va 357,Va 357,1774,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],1/2 : ,,,,,,,,,,,1,03
994526768,L-1774-156371499,Afl,DBSM/M/Klemm,Va 357a,Va 357a,1774,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],1/2 : ,,,,,,,,,,,1,04
994526784,L-1777-156371537,Afl,DBSM/M/Klemm,Va 357,Va 357,1777,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],3 : ,,,,,,,,,,,1,03
994526806,L-1782-156371545,Afl,DBSM/M/Klemm,Va 357,Va 357,1782,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],4 : ,,,,,,,,,,,1,03
994526806,L-1782-156371553,Afl,DBSM/M/Klemm,Va 357a,Va 357a,1782,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],4 : ,,,,,,,,,,,1,04
994526849,L-1789-15637126X,Afl,DBSM/M/Klemm,Va 356,Va 356,1789,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],5 : ,,,,,,,,,,,1,03
994526849,L-1789-15637157X,Afl,DBSM/M/Klemm,Va 357,Va 357,1789,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],5 : ,,,,,,,,,,,1,04
994526911,L-1797-156371588,Afl,DBSM/M/Klemm,Va 357,Va 357,1797,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],6 : ,,,,,,,,,,,1,03
994526962,L-1812-156371332,Afl,DBSM/M/Klemm,Va 356,Va 356,1812,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],8. : Zugabe zu d. Sämmtl. Werken,,,,,,,,,,,1,03
994526962,L-1812-156371634,Afl,DBSM/M/Klemm,Va 357,Va 357,1812,Asmus omnia sua secum portans oder Sämmtliche Werke des Wandsbecker Bothen [d.i. Matthias Claudius],8. : Zugabe zu d. Sämmtl. Werken,,,,,,,,,,,1,04
994540310,L-1812-156399334,Afl,DBSM/M/Klemm,Vab 7,Vab 7,1812,Heinrich Joseph von Collin's sämmtliche Werke,1 : ,,,,,,,,,,,1,02
994540329,L-1812-156399342,Afl,DBSM/M/Klemm,Vab 7,Vab 7,1812,Heinrich Joseph von Collin's sämmtliche Werke,2 : ,,,,,,,,,,,1,02
994540345,L-1812-156399350,Afl,DBSM/M/Klemm,Vab 7,Vab 7,1812,Heinrich Joseph von Collin's sämmtliche Werke,3 : ,,,,,,,,,,,1,02
994540361,L-1813-156399385,Afl,DBSM/M/Klemm,Vab 7,Vab 7,1813,Heinrich Joseph von Collin's sämmtliche Werke,4 : ,,,,,,,,,,,1,02
99454037X,L-1813-156399407,Afl,DBSM/M/Klemm,Vab 7,Vab 7,1813,Heinrich Joseph von Collin's sämmtliche Werke,5 : ,,,,,,,,,,,1,02
994544790,L-1817-156404699,Aal,DBSM/M/Klemm,Vc 4,Vc 4,1817,"The @Tour of Doctor Syntax, in search of the picturesque : ", : ,,,,,,,,,,,1,02
994553943,L-1830-156414759,Aal,DBSM/M/Klemm,Va 940,Va 940,1830,Augspurgske posnaczje kscheszijanskeje wojery ... : , : ,,,,,,,,,,,1,02
99456306X,L-1820-156634198,Aal,DBSM/M/Klemm,Vd 297,Vd 297,1820,Le @Langage des fleurs : , : ,,,,,,,,Handeinband d. früh. 19. Jh. aus grün. Maroquin,,,1,02
994564287,L-1830-156635321,Aal,DBSM/M/Klemm,Va 368,Va 368,1830,Umrisse zu Dante's Paradies : , : ,,,,,,,,,,,1,02
994567073,L-1811-156638460,Aal,DBSM/M/Klemm,Vc 227,Vc 227,1811,Costume of the Russian empire : Ill. by upwards of 70 richly coloured engravings, : ,,,,,,,,"Vorbes.: Bibl. d. Frh. Speck v. Sternburg, Lützschena. London 1818. - Zeitgen. roter Maroquineinbd m. Blinddruck u. Vergoldg.",,,1,02
994578989,L-1823-162340540,Aal,DBSM/M/Klemm,"VIII, 147","VIII, 147",1823,Beicht- und Communion-Buch von Johann Friedrich Heinrich Cramer : , : ,,,,,,,,Marmorierter Kalbldrbd m. Vergoldg,,,1,02
994578989,L-1823-162340613,Aal,DBSM/M/Klemm,Va 2544/13,Va 2544/13,1823,Beicht- und Communion-Buch von Johann Friedrich Heinrich Cramer : , : ,,,,,,,,,,,1,03
994642342,L-1830-157182819,Afl,DBSM/M/Klemm,Va 2251,Va 2251,1830,Die @ersten Lectionen für Anfänger im Pianofortespiele,No. 1 : ,,,,,,e,,vermisst. 04.03.2022 Sickert,,,1,02
994642369,L-1830-157182843,Afl,DBSM/M/Klemm,Va 2251,Va 2251,1830,Die @ersten Lectionen für Anfänger im Pianofortespiele,No. 2 : ,,,,,,e,,vermisst. 04.03.2022 Sickert,,,1,02
994642598,L-1830-157183157,Aal,DBSM/M/Klemm,Va 2251,Va 2251,1830,50 vierhändige Uebungsstücke für das Pianoforte : in fortschreitender Ordnung mit Bezeichnung d. Fingersatzes ; eine pract. Pianoforteschule zu vier H, : ,,,,,,e,,vermisst Sickert 22.03.2022,,,1,02
994661061,L-1824-157201589,Aal,DBSM/M/Klemm,"Va, 551","Va, 551",1824,Das @Neue Leben - Die Vita nuova des Dante Alighieri : , : ,,,,,,,,,,,1,02
994704453,L-1816-157711137,Aal,DBSM/M/Klemm,Va 1003,Va 1003,1816,Denkschrift der Handelskammer zu Köln über die Aufhebung des Umschlags-Rechtes der Stadt Köln in Verbindung mit der ganz freien Schifffahrt auf dem Rh, : ,,,,,,,,,,,1,02
994704720,L-1819-157711285,Aal,DBSM/M/Klemm,Va 4467,Va 4467,1819,Königlicher Revisionshof in Berlin : Denkschrift zu der Sache Maximilian von Kempis gegen die Erbgenahmen von Braunfeld, : ,,,,,,,,,,,1,02
994729863,L-1812-157753743,Afl,DBSM/M/Klemm,Vd 283,Vd 283,1812,Lettres à Emilie sur la mythologie,1 : ,,,,,,,,,,,1,02
99472988X,L-1812-15775376X,Afl,DBSM/M/Klemm,Vd 283,Vd 283,1812,Lettres à Emilie sur la mythologie,2 : ,,,,,,,,,,,1,02
99472991X,L-1812-157753794,Afl,DBSM/M/Klemm,Vd 283,Vd 283,1812,Lettres à Emilie sur la mythologie,3 : ,,,,,,,,,,,1,02
994730039,L-1812-157753913,Afl,DBSM/M/Klemm,Vd 283,Vd 283,1812,Lettres à Emilie sur la mythologie,4 : ,,,,,,,,,,,1,02
99473025X,L-1812-157754111,Afl,DBSM/M/Klemm,Vd 283,Vd 283,1812,Lettres à Emilie sur la mythologie,5 : ,,,,,,,,,,,1,02
994730284,L-1812-157754138,Afl,DBSM/M/Klemm,Vd 283,Vd 283,1812,Lettres à Emilie sur la mythologie,6 : ,,,,,,,,,,,1,02
994787383,L-1826-157838331,Aal,DBSM/M/Klemm,Va 428,Va 428,1826,"Deutschlands Giftpflanzen, nach natürlichen Familien aufgestellt, mit Abb. : ", : ,,,,,,,,,,,1,02
994810873,L-1829-157874648,Afl,DBSM/M/Klemm,Va 2287,Va 2287,1829,"Lustwandlungen auf der Morgen-Aue des Lebens, zur Erheiterung u. Belehrung d. weibl. Jugend",Th. 1. : ,,,,,,,,,,,1,02
994818548,L-1815-157884619,Aal,DBSM/M/Klemm,Va 4059,Va 4059,1815,Vollständiges Altenburger Choral-Melodien-Buch in Buchstaben : , : ,,,,,,,,Mit hs. Eintr.,,,1,02
994947852,L-1827-158342534,Aal,DBSM/M/Klemm,Vc 170,Vc 170,1827,"De emansione, vel retentione mensium : ", : ,,,,,,,,,,,1,02
995041903,L-1812-158626168,Afl,DBSM/M/Klemm,"Vab, 81","Vab, 81",1812,Fauna Austriae oder Beschreibung der österreischischen Insecten für angehende Freunde der Entomologie,2 : ,,,,,,,,Exlibris Max Linke,,,1,02
99533322X,L-1825-159290686,Aal,DBSM/M/Klemm,Va 4241,Va 4241,1825,"Episteln und Evangelia auf alle Sonn-, Fest- und Feiertage durchs ganze Jahr : nebst d. Historie vom Leiden und Sterben unseres Herrn Jesu Christi ...", : ,,,,,,,,,,,1,02
995333750,L-1821-159291348,Aal,DBSM/M/Klemm,"Va, 4119","Va, 4119",1812,"Die @Episteln und Evangelia auf alle Sonn- und Festtage des ganzen Jahrs; ingleichen die Geschichte des Leidens und Sterbens, der Auferstehung und Him", : ,,,,,,,,,,,1,02
995348650,L-1812-159307414,Afl,DBSM/M/Klemm,Va 3787,Va 3787,1812,Tägliche Denkwürdigkeiten aus der Sächsischen Geschichte,3 : ,,,,,,,,,,,1,02
995349304,L-1826-159308135,Aal,DBSM/M/Klemm,Va 3720,Va 3720,1826,Vaterlandskunde für Bürgerschulen des Königreichs Sachsen von Karl August Engelhardt : , : ,,,,,,,,,,,1,02
995382743,L-1822-159366763,Aal,DBSM/M/Klemm,Va 820,Va 820,1822,Hel[ii] Eobani Hessi Venus triumphans de qua Joann Camerarius questus ab Eobano ad Thalamum ducitur et in Hispanian abiens carmine celebratur : , : ,,,,,,,,,,,1,02
995387028,L-1818-159446120,Aal,DBSM/M/Klemm,Va 1710/4,Va 1710/4,1818,Euklid's Elemente : , : ,,,,,,,,,,,1,02
995414041,L-1818-15950094X,Aal,DBSM/M/Klemm,Va 1931,Va 1931,1818,Euphrasia : Taschenbuch f. gesellschaftl. Spiel u. Vergnügen, : ,,,,,,,,,,,1,02
995493537,L-1829-159612195,Aal,DBSM/M/Klemm,Va 1899,Va 1899,1829,Belehrendes und unterhaltendes Erzählungs- und Bilder-ABC : Ein Geschenk f. gutgeartete Schüler u. Schülerinen ; Vom Verf. d. Erbschaften ; Mit 24 Bil, : ,,,,,,,,"Def. Ex.: es fehlt S. 5/6, 19/20, 85/86, Taf. 6 u. 8",,,1,02
995494118,L-1811-159625270,Aal,DBSM/M/Klemm,Va 1469/4,Va 1469/4,1811,ABCbuch für Taubstumme : , : ,,,,,,,,,,,1,02
995556695,L-1811-160195632,Aal,DBSM/M/Klemm,Va 1766,Va 1766,1811,"Les @Avantures de Télémaque fils d'Ulysse par François de Salignac de la Mothe Fénélon oder wunderbare Begebenheiten Telemachs, worinn ... durch dt. A", : ,,,,,,,,,,,1,02
995571872,L-1827-160212898,Afl,DBSM/M/Klemm,"Va, 3719","Va, 3719",1827,Die @Heirath Seitenstück zur Erbschaft,T. 1 : ,,,,,,,,Exlibris Ernst Nics. Thode,,,1,02
99557202X,L-1827-160213037,Afl,DBSM/M/Klemm,"Va, 3719","Va, 3719",1827,Die @Heirath Seitenstück zur Erbschaft,T. 2 : ,,,,,,,,Exlibris Ernst Nics. Thode,,,1,02
995572151,L-1827-160213193,Afl,DBSM/M/Klemm,"Va, 3719","Va, 3719",1827,Die @Heirath Seitenstück zur Erbschaft,T. 3 : ,,,,,,,,Exlibris Ernst Nics. Thode,,,1,02
99557328X,L-1830-160214440,Afl,DBSM/M/Klemm,Va 1720,Va 1720,1830,"Geschichte der drei wichtigsten Ritterorden des Mittelalters: Templer, Johanniter und Marianer (oder deutsche Herren)",1. : Geschichte des Tempelherren-Ordens,,,,,,,,,,,1,02
995597650,L-1830-16025146X,Aal,DBSM/M/Klemm,Va 60,Va 60,1830,Die @Feier des Hubertus-Festes am 3. November 1829 vom Hubertus-Vereine zu Halberstadt : , : ,,,,,,,,,,,1,02
995637636,L-1820-160338336,Afl,DBSM/M/Klemm,Va 2811,Va 2811,1820,Evangelische Choral-Melodienbuch vierstimmig ausgesetzt mit Vor- und Zwischen-Spielen,Abt. 1 : ,,,,,,,,,,,1,02
